"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","97","renders the title as a visible h1 heading","PageWithTitle","Tue Jul 21 01:00:45 UTC 2026","passed","Tue Jul 21 01:00:45 UTC 2026","","","",""
"","142","calls onClose when user clicks cancel","PasswordDialog","Tue Jul 21 00:56:37 UTC 2026","passed","Tue Jul 21 00:56:37 UTC 2026","","","",""
"","257","should display a searchbox with a placeholder when rendered","AssetGroupEdit","Tue Jul 21 00:59:05 UTC 2026","passed","Tue Jul 21 00:59:06 UTC 2026","","","",""
"","407","displays a warning dialog when mounted","EarlyAccessFeatures","Tue Jul 21 01:01:36 UTC 2026","passed","Tue Jul 21 01:01:37 UTC 2026","","","",""
"Test cases for TestInt64Pointer","0","TestInt64Pointer","","Tue Jul 21 00:55:13 UTC 2026","passed","Tue Jul 21 00:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Pointer","TestInt64Pointer"
"","741","should display all available roles","CreateUserDialog","Tue Jul 21 00:56:47 UTC 2026","passed","Tue Jul 21 00:56:48 UTC 2026","","","",""
"","2267","requires a password to disable MFA for a user when logged in without SSO","Users","Tue Jul 21 00:57:34 UTC 2026","passed","Tue Jul 21 00:57:36 UTC 2026","","","",""
"Test cases for TestActivateMFA_Success","1075","TestActivateMFA_Success","","Tue Jul 21 00:55:51 UTC 2026","passed","Tue Jul 21 00:55:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestActivateMFA_Success","TestActivateMFA_Success"
"","249","closes","ListItemActionMenu","Tue Jul 21 00:59:21 UTC 2026","passed","Tue Jul 21 00:59:22 UTC 2026","","","",""
"","15","should redirect to nested /file-ingest route if user navigates to an invalid route","Administration","Tue Jul 21 01:01:51 UTC 2026","passed","Tue Jul 21 01:01:51 UTC 2026","","","",""
"Test cases for TestResources_DeleteSavedQuery_DBError","0","TestResources_DeleteSavedQuery_DBError","","Tue Jul 21 00:55:07 UTC 2026","passed","Tue Jul 21 00:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DBError","TestResources_DeleteSavedQuery_DBError"
"Test cases for TestOpenScratchReadSeeker","9","TestOpenScratchReadSeeker","","Tue Jul 21 00:55:20 UTC 2026","passed","Tue Jul 21 00:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestOpenScratchReadSeeker","TestOpenScratchReadSeeker"
"Test cases for TestResources_ListAuditLogs_InvalidSkip","0","TestResources_ListAuditLogs_InvalidSkip","","Tue Jul 21 00:55:07 UTC 2026","passed","Tue Jul 21 00:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidSkip","TestResources_ListAuditLogs_InvalidSkip"
"","228","should render a single section with a single navigation item","SubNav","Tue Jul 21 00:59:34 UTC 2026","passed","Tue Jul 21 00:59:34 UTC 2026","","","",""
"","166","renders the form for creating a new label","Tag Form","Tue Jul 21 00:55:55 UTC 2026","passed","Tue Jul 21 00:55:55 UTC 2026","","","",""
"Test cases for TestManagementResource_ListPermissions_SortingError","0","TestManagementResource_ListPermissions_SortingError","","Tue Jul 21 00:55:13 UTC 2026","passed","Tue Jul 21 00:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_SortingError","TestManagementResource_ListPermissions_SortingError"
"","18","renders custom icon overlap correctly","NodeIcon","Tue Jul 21 01:00:07 UTC 2026","passed","Tue Jul 21 01:00:07 UTC 2026","","","",""
"","88","renders a row per node stat plus the relationship row when populated","OpenGraphInfo","Tue Jul 21 00:57:25 UTC 2026","passed","Tue Jul 21 00:57:25 UTC 2026","","","",""
"Test cases for TestCache_GuardedSet","0","TestCache_GuardedSet","","Tue Jul 21 00:55:30 UTC 2026","passed","Tue Jul 21 00:55:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_GuardedSet","TestCache_GuardedSet"
"","234","toggles sort order when clicking sortable header","RulesAccordion","Tue Jul 21 00:58:52 UTC 2026","passed","Tue Jul 21 00:58:52 UTC 2026","","","",""
"TestRegister_RoutesRequireAuthentication dispatches real unauthenticatedrequests through the wired router to verify that every registered graphdbroute is guarded by authentication middleware. If the route wireup everloses RequirePermissions(), this test will fail.","3","TestRegister_RoutesRequireAuthentication","","Tue Jul 21 00:55:53 UTC 2026","passed","Tue Jul 21 00:55:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/graphdb/internal/routes/TestRegister_RoutesRequireAuthentication","TestRegister_RoutesRequireAuthentication"
"Test cases for TestGetAzureDataQualityStats_Success","1","TestGetAzureDataQualityStats_Success","","Tue Jul 21 00:55:07 UTC 2026","passed","Tue Jul 21 00:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Success","TestGetAzureDataQualityStats_Success"
"","180","sums nested section node counts","EntityInfoDataTable","Tue Jul 21 00:57:29 UTC 2026","passed","Tue Jul 21 00:57:29 UTC 2026","","Node count for nested table that counts all sections","",""
"Test cases for TestHandlers_GetAllFlags","1","TestHandlers_GetAllFlags","","Tue Jul 21 00:55:48 UTC 2026","passed","Tue Jul 21 00:55:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/handlers/TestHandlers_GetAllFlags","TestHandlers_GetAllFlags"
"","0","returns all collected environments when aggegation type is all","getEnvironmentAggregationIds","Tue Jul 21 00:56:12 UTC 2026","passed","Tue Jul 21 00:56:12 UTC 2026","","","",""
"","0","excludes non-collected environments when risk filter is active","filterAndSearchEnvironments","Tue Jul 21 00:56:12 UTC 2026","passed","Tue Jul 21 00:56:12 UTC 2026","","risk filters","",""
"","524","displays a Upload Files button","FileIngest","Tue Jul 21 00:59:16 UTC 2026","passed","Tue Jul 21 00:59:17 UTC 2026","","","",""
"","120","should display","GenericErrorBoundaryFallback","Tue Jul 21 01:00:53 UTC 2026","passed","Tue Jul 21 01:00:54 UTC 2026","","","",""
