"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestArgon2_Digest","2","TestArgon2_Digest","","Fri Feb 20 18:54:58 UTC 2026","passed","Fri Feb 20 18:54:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_Digest","TestArgon2_Digest"
"","0","returns false if arrays have different length","areArraysSimilar","Fri Feb 20 19:00:07 UTC 2026","passed","Fri Feb 20 19:00:07 UTC 2026","","","",""
"","16","allows you to cancel filter updates before applying them to the url and reset to the default filter state","usePathfindingFilters","Fri Feb 20 18:59:54 UTC 2026","passed","Fri Feb 20 18:59:54 UTC 2026","","","",""
"Test cases for TestTypes_Value","0","TestTypes_Value","","Fri Feb 20 18:54:52 UTC 2026","passed","Fri Feb 20 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/TestTypes_Value","TestTypes_Value"
"","0","returns paramValue as EnvironmentAggregation if paramValue is all","useEnvironmentParams","Fri Feb 20 19:00:26 UTC 2026","passed","Fri Feb 20 19:00:26 UTC 2026","","parseEnvironmentAggregation","",""
"","85","clicking a disabled header does not toggle content","<DetailsAccordion />","Fri Feb 20 18:56:54 UTC 2026","passed","Fri Feb 20 18:56:54 UTC 2026","","","",""
"Test cases for TestRequestWaitDuration","0","TestRequestWaitDuration","","Fri Feb 20 18:54:43 UTC 2026","passed","Fri Feb 20 18:54:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration","TestRequestWaitDuration"
"","827","renders a filter search and platform dropdown menu","CommonSearches","Fri Feb 20 18:56:57 UTC 2026","passed","Fri Feb 20 18:56:58 UTC 2026","","","",""
"TestMigrator_GenerateManifest tests the full integrity of a Manifest generatedfrom 3 different Source's:1) Correct number of total migrations detected.2) Correct number of versions detected.3) The VersionTable has all versions, in order.4) All versions have the correct number of migrations.5) Schema files generate v0.0.0 migrations.6) Migrations are ordered within each version, in the order the Source was defined.","0","TestMigrator_GenerateManifest","","Fri Feb 20 18:54:52 UTC 2026","passed","Fri Feb 20 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMigrator_GenerateManifest","TestMigrator_GenerateManifest"
"Test cases for TestManagementResource_GetRole","33094","TestManagementResource_GetRole","","Fri Feb 20 18:54:55 UTC 2026","passed","Fri Feb 20 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetRole","TestManagementResource_GetRole"
"","0","returns disabled if relationshipQueryItemId does not have a matching sourceId, edgeType, targetId","useExploreGraph","Fri Feb 20 18:57:48 UTC 2026","passed","Fri Feb 20 18:57:48 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"","2","returns true if value is undefined","searchParams","Fri Feb 20 18:58:57 UTC 2026","passed","Fri Feb 20 18:58:57 UTC 2026","","isEmptyParam","",""
"Test cases for TestManagementResource_EnrollMFA","3506","TestManagementResource_EnrollMFA","","Fri Feb 20 18:55:16 UTC 2026","passed","Fri Feb 20 18:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnrollMFA","TestManagementResource_EnrollMFA"
"Test cases for Test_CheckAccessToEnvironments","80","Test_CheckAccessToEnvironments","","Fri Feb 20 18:54:49 UTC 2026","passed","Fri Feb 20 18:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_CheckAccessToEnvironments","Test_CheckAccessToEnvironments"
"","186","a name value is required to submit the form","Tag Form","Fri Feb 20 18:56:02 UTC 2026","passed","Fri Feb 20 18:56:02 UTC 2026","","","",""
"","313","fires delete when edit is clicked","ListItemActionMenu","Fri Feb 20 18:58:59 UTC 2026","passed","Fri Feb 20 18:58:59 UTC 2026","","","",""
"","697","should not call onSubmit when expired password matches current password when reset password button clicked","PasswordResetForm","Fri Feb 20 18:58:01 UTC 2026","passed","Fri Feb 20 18:58:01 UTC 2026","","","",""
"","62","enables filtering out for tags that are treated as Labels (including Owned)","the useAssetGroupTags utilities","Fri Feb 20 18:56:51 UTC 2026","passed","Fri Feb 20 18:56:51 UTC 2026","","","",""
"","677","should sort by type","SSOProviderTable","Fri Feb 20 18:59:03 UTC 2026","passed","Fri Feb 20 18:59:03 UTC 2026","","","",""
"","24","should display hidden node label for hidden node","EntityInfoHeader","Fri Feb 20 18:58:49 UTC 2026","passed","Fri Feb 20 18:58:49 UTC 2026","","","",""
"Test cases for TestUpdateAssetGroupRequest_AuditData","0","TestUpdateAssetGroupRequest_AuditData","","Fri Feb 20 18:54:49 UTC 2026","passed","Fri Feb 20 18:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestUpdateAssetGroupRequest_AuditData","TestUpdateAssetGroupRequest_AuditData"
"","5","Default label and sizing are used when graph of origin does not specify","copySigmaNodesToGraphlibGraph","Fri Feb 20 19:01:28 UTC 2026","passed","Fri Feb 20 19:01:28 UTC 2026","","","",""
"","57","renders three animated dots","ProcessingIndicator","Fri Feb 20 19:00:29 UTC 2026","passed","Fri Feb 20 19:00:29 UTC 2026","","","",""
