"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","64","stores the state of a search term without modifying the query params","useCypherSearch","Wed Jun 03 19:00:33 UTC 2026","passed","Wed Jun 03 19:00:33 UTC 2026","","","",""
"Test cases for TestIngestGenericData_RegisterNodeKind","0","TestIngestGenericData_RegisterNodeKind","","Wed Jun 03 18:55:21 UTC 2026","passed","Wed Jun 03 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestIngestGenericData_RegisterNodeKind","TestIngestGenericData_RegisterNodeKind"
"","106","renders details for a selected zone","DynamicDetails","Wed Jun 03 18:58:13 UTC 2026","passed","Wed Jun 03 18:58:13 UTC 2026","","","",""
"","13","does not render the tooltip icon when tooltipText prop is not passed","ColumnHeaders","Wed Jun 03 18:58:52 UTC 2026","passed","Wed Jun 03 18:58:52 UTC 2026","","SortableHeader with Tooltip","",""
"Test cases for TestNormalizeEinNodeProperties","0","TestNormalizeEinNodeProperties","","Wed Jun 03 18:55:21 UTC 2026","passed","Wed Jun 03 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestNormalizeEinNodeProperties","TestNormalizeEinNodeProperties"
"","71","applies accent styling to headers when accent is true","<DetailsAccordion />","Wed Jun 03 18:57:44 UTC 2026","passed","Wed Jun 03 18:57:44 UTC 2026","","","",""
"","109","should should reflect the checked state for public query","SavedQueryPermissions","Wed Jun 03 18:59:23 UTC 2026","passed","Wed Jun 03 18:59:23 UTC 2026","","","",""
"","312","displays no search results message when search yields no matches","ActiveExtensionsCard","Wed Jun 03 18:56:23 UTC 2026","passed","Wed Jun 03 18:56:24 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_InvalidFilterPredicate","0","TestManagementResource_ListAuthTokens_InvalidFilterPredicate","","Wed Jun 03 18:55:41 UTC 2026","passed","Wed Jun 03 18:55:41 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_InvalidFilterPredicate","TestManagementResource_ListAuthTokens_InvalidFilterPredicate"
"","340","should render","SSOProviderTable","Wed Jun 03 18:59:37 UTC 2026","passed","Wed Jun 03 18:59:37 UTC 2026","","","",""
"","22","renders disabled prop when flag is not enabled","FeatureFlag","Wed Jun 03 19:00:00 UTC 2026","passed","Wed Jun 03 19:00:00 UTC 2026","","","",""
"","4711","subcategory with duplicate name does not show indeterminate when all its children are unchecked","Pathfinding","Wed Jun 03 18:57:31 UTC 2026","passed","Wed Jun 03 18:57:36 UTC 2026","","","",""
"","817","should not allow the input to exceed the allowed length","UpdateUserForm","Wed Jun 03 18:56:02 UTC 2026","passed","Wed Jun 03 18:56:03 UTC 2026","","","",""
"","0","returns undefined if graphData is {} or not a GraphResponse","getExploreTableData","Wed Jun 03 18:59:00 UTC 2026","passed","Wed Jun 03 18:59:00 UTC 2026","","","",""
"","70","enables filtering out for tags that are treated as Labels (including Owned)","the useAssetGroupTags utilities","Wed Jun 03 18:57:41 UTC 2026","passed","Wed Jun 03 18:57:41 UTC 2026","","","",""
"Test cases for TestAuth_CreateSSOSession","2","TestAuth_CreateSSOSession","","Wed Jun 03 18:55:16 UTC 2026","passed","Wed Jun 03 18:55:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestAuth_CreateSSOSession","TestAuth_CreateSSOSession"
"Test cases for TestExpireUserAuthSecret_Failure","0","TestExpireUserAuthSecret_Failure","","Wed Jun 03 18:55:21 UTC 2026","passed","Wed Jun 03 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Failure","TestExpireUserAuthSecret_Failure"
"","144","should have a disabled continue button","TagToZoneLabelDialog","Wed Jun 03 18:59:00 UTC 2026","passed","Wed Jun 03 18:59:01 UTC 2026","","","",""
