"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"TestIsValidateGooseTimeStamp to validate different cases of this prefix requirement","0","TestIsValidateGooseTimeStamp","","Fri Jun 19 00:56:01 UTC 2026","passed","Fri Jun 19 00:56:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestIsValidateGooseTimeStamp","TestIsValidateGooseTimeStamp"
"","33","renders details for a selected rule and is of type ""Object""","DynamicDetails","Fri Jun 19 00:59:06 UTC 2026","passed","Fri Jun 19 00:59:06 UTC 2026","","","",""
"","1","returns graphData as is if it doesnt match the GraphResponse interface","normalizeGraphDataForSigma","Fri Jun 19 01:03:12 UTC 2026","passed","Fri Jun 19 01:03:12 UTC 2026","","","",""
"","128","does not highlight the table option when isExploreTableSelected is true but isExploreLayoutSelected is false","GraphControls","Fri Jun 19 00:57:03 UTC 2026","passed","Fri Jun 19 00:57:03 UTC 2026","","Table view selection state","",""
"Test cases for TestRoleAssignments_NodesWithRole","3","TestRoleAssignments_NodesWithRole","","Fri Jun 19 00:56:24 UTC 2026","passed","Fri Jun 19 00:56:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_NodesWithRole","TestRoleAssignments_NodesWithRole"
"","29","renders null if network fails to return valid asset group membership list","AssetGroupMenuItem","Fri Jun 19 01:02:30 UTC 2026","passed","Fri Jun 19 01:02:30 UTC 2026","","adding to an asset group","",""
"Test cases for Test_AuthMiddleware","0","Test_AuthMiddleware","","Fri Jun 19 00:55:52 UTC 2026","passed","Fri Jun 19 00:55:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_AuthMiddleware","Test_AuthMiddleware"
"Test cases for TestKeyEncoder_Key_VaryingInputs","0","TestKeyEncoder_Key_VaryingInputs","","Fri Jun 19 00:56:24 UTC 2026","passed","Fri Jun 19 00:56:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestKeyEncoder_Key_VaryingInputs","TestKeyEncoder_Key_VaryingInputs"
"","5050","does not close explore search tab menu or entity info panel when search returns zero nodes","CypherSearch","Fri Jun 19 00:57:35 UTC 2026","passed","Fri Jun 19 00:57:40 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"Test cases for TestNewSIDSuffix","0","TestNewSIDSuffix","","Fri Jun 19 00:56:24 UTC 2026","passed","Fri Jun 19 00:56:24 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewSIDSuffix","TestNewSIDSuffix"
