"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13","should render when search string is in the middle of the text","HighlightedText","2026-09-11","passed","2026-09-11","","","",""
"","772","should open save dialog on keyboard press alt+S","CypherSearch","2026-09-11","passed","2026-09-11","","","",""
"","123","displays an error message","GraphView","2026-09-11","passed","2026-09-11","","","",""
"Test cases for TestFetchTenants","0","TestFetchTenants","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestFetchTenants","TestFetchTenants"
"","326","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","2026-09-11","passed","2026-09-11","","","",""
"","605","clears the applied filter","FileIngestFilterDialog","2026-09-11","passed","2026-09-11","","User Select","",""
"Test cases for TestManagementResource_UpdateOIDCProvider","1","TestManagementResource_UpdateOIDCProvider","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateOIDCProvider","TestManagementResource_UpdateOIDCProvider"
"Test cases for TestParseVersion","0","TestParseVersion","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestParseVersion","TestParseVersion"
"Test cases for TestAssetGroupMembers_SortBy","0","TestAssetGroupMembers_SortBy","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAssetGroupMembers_SortBy","TestAssetGroupMembers_SortBy"
"Test cases for TestDefaultRateLimitMiddleware","4","TestDefaultRateLimitMiddleware","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestDefaultRateLimitMiddleware","TestDefaultRateLimitMiddleware"
"Test cases for TestWriteResponseWrapperWithPagination","0","TestWriteResponseWrapperWithPagination","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithPagination","TestWriteResponseWrapperWithPagination"
"","10","uses the default filename generator when exporting JSON","exportGraphData","2026-09-11","passed","2026-09-11","","","",""
"","151","should not display a badge when role based filtering is false","EntityInfoPanel","2026-09-11","passed","2026-09-11","","","",""
"Test cases for TestResources_ListADComputerConstrainedDelegationUsers","0","TestResources_ListADComputerConstrainedDelegationUsers","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerConstrainedDelegationUsers","TestResources_ListADComputerConstrainedDelegationUsers"
"","0","uses the correct entity name in the Object ID message","getErrorMessage","2026-09-11","passed","2026-09-11","","","",""
"Test cases for TestCalculateTimeToRestoreNoIncidents","12","TestCalculateTimeToRestoreNoIncidents","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/packages/go/stbernard/dora/TestCalculateTimeToRestoreNoIncidents","TestCalculateTimeToRestoreNoIncidents"
"Test cases for TestKeyEncoder_Key_Deterministic","1","TestKeyEncoder_Key_Deterministic","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestKeyEncoder_Key_Deterministic","TestKeyEncoder_Key_Deterministic"
"","103","renders the analysis toggle when multi tier analysis enabled is true and when editing an existing zone","Tag Form","2026-09-11","passed","2026-09-11","","","",""
"","1","combines platform and risk filters","filterAndSearchEnvironments","2026-09-11","passed","2026-09-11","","combined filters","",""
"","1","filters by high risk level","filterAndSearchEnvironments","2026-09-11","passed","2026-09-11","","risk filters","",""
"Test cases for TestNewStrictNamedArrayArgs","11","TestNewStrictNamedArrayArgs","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewStrictNamedArrayArgs","TestNewStrictNamedArrayArgs"
"","64","sorts items by position ascending","KindInfoItems","2026-09-11","passed","2026-09-11","","","",""
"Test cases for TestMinMaxValidator","0","TestMinMaxValidator","","2026-09-11","passed","2026-09-11","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestMinMaxValidator","TestMinMaxValidator"
