"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","handles unix time values by converting them to our standard date display format","Formatting number properties","Thu Feb 26 00:57:07 UTC 2026","passed","Thu Feb 26 00:57:07 UTC 2026","","","",""
"","65","excludes API edges that are associated with one of our built-in schema types","useEdgeCategories","Thu Feb 26 00:57:21 UTC 2026","passed","Thu Feb 26 00:57:21 UTC 2026","","","",""
"","663","should allow user to configure 2fa","Enable2FADialog","Thu Feb 26 00:58:23 UTC 2026","passed","Thu Feb 26 00:58:24 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs_InvalidColumn","0","TestResources_ListAuditLogs_InvalidColumn","","Thu Feb 26 00:55:04 UTC 2026","passed","Thu Feb 26 00:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_InvalidColumn","TestResources_ListAuditLogs_InvalidColumn"
"Test cases for Test_SetNodeProperties","0","Test_SetNodeProperties","","Thu Feb 26 00:55:03 UTC 2026","passed","Thu Feb 26 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_SetNodeProperties","Test_SetNodeProperties"
"","278","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Thu Feb 26 01:01:06 UTC 2026","passed","Thu Feb 26 01:01:06 UTC 2026","","","",""
"Test cases for Test_validateGraphExtension","2","Test_validateGraphExtension","","Thu Feb 26 00:55:15 UTC 2026","passed","Thu Feb 26 00:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/Test_validateGraphExtension","Test_validateGraphExtension"
"Test cases for TestDomainSelectors_TestIsSortable","0","TestDomainSelectors_TestIsSortable","","Thu Feb 26 00:55:11 UTC 2026","passed","Thu Feb 26 00:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_TestIsSortable","TestDomainSelectors_TestIsSortable"
"Test cases for TestInt64Pointer","0","TestInt64Pointer","","Thu Feb 26 00:55:10 UTC 2026","passed","Thu Feb 26 00:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Pointer","TestInt64Pointer"
"","344","should render","LoginForm","Thu Feb 26 00:59:47 UTC 2026","passed","Thu Feb 26 00:59:47 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseConflict","0","TestBuildErrorResponseConflict","","Thu Feb 26 00:54:56 UTC 2026","passed","Thu Feb 26 00:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseConflict","TestBuildErrorResponseConflict"
"","844","displays correct content based on platform filter Azure","CommonSearches","Thu Feb 26 00:57:03 UTC 2026","passed","Thu Feb 26 00:57:04 UTC 2026","","","",""
"","972","should not have less characters than the minimum requirement","CreateUserForm","Thu Feb 26 00:56:38 UTC 2026","passed","Thu Feb 26 00:56:39 UTC 2026","","","",""
"","14","displays a status label","StatusIndicator","Thu Feb 26 01:00:18 UTC 2026","passed","Thu Feb 26 01:00:18 UTC 2026","","","",""
"","184","can render","ExploreSearchCombobox","Thu Feb 26 00:57:15 UTC 2026","passed","Thu Feb 26 00:57:15 UTC 2026","","","",""
"Test cases for TestAuthExtensions","4","TestAuthExtensions","","Thu Feb 26 00:54:56 UTC 2026","passed","Thu Feb 26 00:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestAuthExtensions","TestAuthExtensions"
"Test cases for TestBoolValueOrZero","0","TestBoolValueOrZero","","Thu Feb 26 00:55:10 UTC 2026","passed","Thu Feb 26 00:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolValueOrZero","TestBoolValueOrZero"
