"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","585","renders the form for creating a new rule","Rule Form","Fri Feb 06 00:56:58 UTC 2026","passed","Fri Feb 06 00:56:59 UTC 2026","","","",""
"","373","displays default text for domain selector when globalDomain is null","GroupManagement","Fri Feb 06 01:01:52 UTC 2026","passed","Fri Feb 06 01:01:53 UTC 2026","","","",""
"","8","adds new key to state","useObjectState","Fri Feb 06 01:00:18 UTC 2026","passed","Fri Feb 06 01:00:18 UTC 2026","","","",""
"Test cases for TestParseLimitQueryParameter","0","TestParseLimitQueryParameter","","Fri Feb 06 00:56:11 UTC 2026","passed","Fri Feb 06 00:56:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter","TestParseLimitQueryParameter"
"Test cases for TestResources_ListADGroupMembership","1","TestResources_ListADGroupMembership","","Fri Feb 06 00:56:11 UTC 2026","passed","Fri Feb 06 00:56:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupMembership","TestResources_ListADGroupMembership"
"Test cases for TestResources_DownloadCollectorByVersion","1","TestResources_DownloadCollectorByVersion","","Fri Feb 06 00:56:11 UTC 2026","passed","Fri Feb 06 00:56:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DownloadCollectorByVersion","TestResources_DownloadCollectorByVersion"
"","1","returns graphData as is if it doesnt match the GraphResponse interface","normalizeGraphDataForSigma","Fri Feb 06 01:02:10 UTC 2026","passed","Fri Feb 06 01:02:10 UTC 2026","","","",""
"Test cases for TestResources_StartIngestJob","99","TestResources_StartIngestJob","","Fri Feb 06 00:56:11 UTC 2026","passed","Fri Feb 06 00:56:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"Test cases for TestResources_GetDomainEntityInfo","1","TestResources_GetDomainEntityInfo","","Fri Feb 06 00:56:11 UTC 2026","passed","Fri Feb 06 00:56:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDomainEntityInfo","TestResources_GetDomainEntityInfo"
"","8","renders without pulse animation by default","StatusIndicator","Fri Feb 06 01:00:54 UTC 2026","passed","Fri Feb 06 01:00:54 UTC 2026","","","",""
"","214","handles creating a new label","Tag Form","Fri Feb 06 00:56:46 UTC 2026","passed","Fri Feb 06 00:56:46 UTC 2026","","","",""
"Test cases for TestWriteResponseWrapperWithTimeWindowAndPagination","0","TestWriteResponseWrapperWithTimeWindowAndPagination","","Fri Feb 06 00:56:00 UTC 2026","passed","Fri Feb 06 00:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithTimeWindowAndPagination","TestWriteResponseWrapperWithTimeWindowAndPagination"
"","766","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Fri Feb 06 00:59:50 UTC 2026","passed","Fri Feb 06 00:59:50 UTC 2026","","","",""
"","596","renders trigger button and dropdown items","TagToZoneLabel","Fri Feb 06 00:56:53 UTC 2026","passed","Fri Feb 06 00:56:54 UTC 2026","","","",""
"TestOpenGraphSchemaService_UpsertGraphSchemaExtension -","2","TestOpenGraphSchemaService_UpsertGraphSchemaExtension","","Fri Feb 06 00:56:23 UTC 2026","passed","Fri Feb 06 00:56:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_UpsertGraphSchemaExtension","TestOpenGraphSchemaService_UpsertGraphSchemaExtension"
"","0","returns undefined if graphData is undefined or not a GraphResponse","getExploreTableData","Fri Feb 06 00:58:57 UTC 2026","passed","Fri Feb 06 00:58:57 UTC 2026","","","",""
"","59","when there is no ID in the URL the highest position tag ID is returned","usePZQueryParams","Fri Feb 06 00:59:13 UTC 2026","passed","Fri Feb 06 00:59:13 UTC 2026","","","",""
"","725","should display all available roles","UpdateUserDialog","Fri Feb 06 00:57:14 UTC 2026","passed","Fri Feb 06 00:57:15 UTC 2026","","","",""
"","1283","should display a dropdown when a user types a partial query that can be autocompleted","CypherSearch","Fri Feb 06 00:58:53 UTC 2026","passed","Fri Feb 06 00:58:54 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedUsers","1","TestResources_ListADGPOAffectedUsers","","Fri Feb 06 00:56:11 UTC 2026","passed","Fri Feb 06 00:56:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedUsers","TestResources_ListADGPOAffectedUsers"
"","1148","sets input text on date click","ManagedDatePicker - date validation","Fri Feb 06 00:58:47 UTC 2026","passed","Fri Feb 06 00:58:48 UTC 2026","","","",""
"","759","should not allow the input to exceed the allowed length","UpdateUserForm","Fri Feb 06 00:56:51 UTC 2026","passed","Fri Feb 06 00:56:52 UTC 2026","","","",""
"","91","indicates that filters are active","AssetGroupEdit","Fri Feb 06 00:57:44 UTC 2026","passed","Fri Feb 06 00:57:45 UTC 2026","","","",""
"","121","should display an error when error prop is truthy","SaveQueryDialog","Fri Feb 06 00:56:46 UTC 2026","passed","Fri Feb 06 00:56:47 UTC 2026","","","",""
"","119","renders with a selected icon","Glyph Select Dialog","Fri Feb 06 01:00:38 UTC 2026","passed","Fri Feb 06 01:00:38 UTC 2026","","","",""
"","368","should display correctly","DeleteConfirmationDialog","Fri Feb 06 01:00:32 UTC 2026","passed","Fri Feb 06 01:00:32 UTC 2026","","","",""
"","0","Will parse an incorrectly cased type and return/use the correct casing for the data fetching","Parsing the debounced input for type and keyword values","Fri Feb 06 00:59:03 UTC 2026","passed","Fri Feb 06 00:59:03 UTC 2026","","","",""
"","209","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Fri Feb 06 01:01:56 UTC 2026","passed","Fri Feb 06 01:01:56 UTC 2026","","","",""
"","1","calls transformToFlatGraphResponse when graphData matches GraphResponse interface","normalizeGraphDataForSigma","Fri Feb 06 01:02:10 UTC 2026","passed","Fri Feb 06 01:02:10 UTC 2026","","","",""
"","27","should display an error message if data does not return from the API","Context Selector Error","Fri Feb 06 00:57:07 UTC 2026","passed","Fri Feb 06 00:57:07 UTC 2026","","","",""
