"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_CreateAssetGroup","0","TestResources_CreateAssetGroup","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroup","TestResources_CreateAssetGroup"
"","1","Origin label and sizing are used when specified","copySigmaNodesToGraphlibGraph","Thu Jun 11 19:02:59 UTC 2026","passed","Thu Jun 11 19:02:59 UTC 2026","","","",""
"","0","The user has yet to type into the search","Getting the text for the disabled item display for a search when there are no results","Thu Jun 11 19:00:15 UTC 2026","passed","Thu Jun 11 19:00:15 UTC 2026","","Empty data states","",""
"","11","should render a Field when the provided value is -0","Field","Thu Jun 11 19:01:23 UTC 2026","passed","Thu Jun 11 19:01:23 UTC 2026","","","",""
"","209","renders a graph view","GraphView","Thu Jun 11 19:02:26 UTC 2026","passed","Thu Jun 11 19:02:27 UTC 2026","","","",""
"Test cases for TestFloatFromPtr","0","TestFloatFromPtr","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFromPtr","TestFloatFromPtr"
"","44","renders GraphButton with correct text","GraphControls","Thu Jun 11 18:56:44 UTC 2026","passed","Thu Jun 11 18:56:44 UTC 2026","","Searching current results","",""
"","377","should display correctly","DeleteConfirmationDialog","Thu Jun 11 19:01:26 UTC 2026","passed","Thu Jun 11 19:01:26 UTC 2026","","","",""
"","596","navigates to object details when clicking an object row","ObjectsAccordion","Thu Jun 11 19:00:59 UTC 2026","passed","Thu Jun 11 19:00:59 UTC 2026","","","",""
"","1","filters by moderate risk level","filterAndSearchEnvironments","Thu Jun 11 18:56:47 UTC 2026","passed","Thu Jun 11 18:56:47 UTC 2026","","risk filters","",""
"","165","enables the create user button when the user is admin role","Users","Thu Jun 11 18:58:03 UTC 2026","passed","Thu Jun 11 18:58:03 UTC 2026","","","",""
"","11","should render when search string is not found in the text","HighlightedText","Thu Jun 11 19:01:12 UTC 2026","passed","Thu Jun 11 19:01:12 UTC 2026","","","",""
"","21","sets autoDisplayTable to false if query type is relationship","useExploreTableAutoDisplay","Thu Jun 11 19:00:50 UTC 2026","passed","Thu Jun 11 19:00:50 UTC 2026","","","",""
"","2","returns undefined for headers when db config timeout limit setting is disabled and state of is disable query limit is false","useExploreGraph","Thu Jun 11 18:57:53 UTC 2026","passed","Thu Jun 11 18:57:53 UTC 2026","userSettings","exploreGraphQueryFactory","",""
"","3313","should close the edge filtering dialog when user clicks cancel button","EdgeFilter","Thu Jun 11 18:59:28 UTC 2026","passed","Thu Jun 11 18:59:31 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainOutboundTrusts","3","TestResources_ListADDomainOutboundTrusts","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainOutboundTrusts","TestResources_ListADDomainOutboundTrusts"
"","389","disables GraphButton when isCurrentSearchOpen is true","GraphControls","Thu Jun 11 18:56:44 UTC 2026","passed","Thu Jun 11 18:56:44 UTC 2026","","Searching current results","",""
"","81","renders a ListItemActionMenu component","ListItemActionMenu","Thu Jun 11 19:00:23 UTC 2026","passed","Thu Jun 11 19:00:23 UTC 2026","","","",""
"Test cases for TestTimeSetValid","0","TestTimeSetValid","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeSetValid","TestTimeSetValid"
"","239","closes the dropdown when clicking outside","ManageColumnsComboBox","Thu Jun 11 18:58:34 UTC 2026","passed","Thu Jun 11 18:58:34 UTC 2026","","","",""
"","29","sets autoDisplayTable to false if query returns nodes only but the enabled prop is false","useExploreTableAutoDisplay","Thu Jun 11 19:00:50 UTC 2026","passed","Thu Jun 11 19:00:50 UTC 2026","","","",""
"Test cases for TestManagementResource_ListUsers_InvalidFilterPredicate","0","TestManagementResource_ListUsers_InvalidFilterPredicate","","Thu Jun 11 18:54:53 UTC 2026","passed","Thu Jun 11 18:54:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_InvalidFilterPredicate","TestManagementResource_ListUsers_InvalidFilterPredicate"
"","152","returns a nodes array","useEdgeInfoItems","Thu Jun 11 19:00:05 UTC 2026","passed","Thu Jun 11 19:00:06 UTC 2026","","","",""
"Test cases for TestResources_GetBaseEntityInfo","221","TestResources_GetBaseEntityInfo","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetBaseEntityInfo","TestResources_GetBaseEntityInfo"
"Test cases for TestNewSIDSuffix","0","TestNewSIDSuffix","","Thu Jun 11 18:54:57 UTC 2026","passed","Thu Jun 11 18:54:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewSIDSuffix","TestNewSIDSuffix"
"Test cases for TestIngestGenericData_RegisterNodeKind","0","TestIngestGenericData_RegisterNodeKind","","Thu Jun 11 18:54:55 UTC 2026","passed","Thu Jun 11 18:54:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestIngestGenericData_RegisterNodeKind","TestIngestGenericData_RegisterNodeKind"
"Test cases for TestResources_GetPermissionsForSavedQuery","55","TestResources_GetPermissionsForSavedQuery","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPermissionsForSavedQuery","TestResources_GetPermissionsForSavedQuery"
"","80","should display the logged in user's role","UserProfile","Thu Jun 11 18:58:57 UTC 2026","passed","Thu Jun 11 18:58:57 UTC 2026","","","",""
"","556","clears the applied filter","FileIngestFilterDialog","Thu Jun 11 18:58:14 UTC 2026","passed","Thu Jun 11 18:58:15 UTC 2026","","User Select","",""
"Test cases for Test_NewRequestSignature","0","Test_NewRequestSignature","","Thu Jun 11 18:54:52 UTC 2026","passed","Thu Jun 11 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_NewRequestSignature","Test_NewRequestSignature"
"","19","uses the discardQueryParams prop to discard all query params on the redirect","AppNavigate","Thu Jun 11 19:00:41 UTC 2026","passed","Thu Jun 11 19:00:41 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_GetGraphSchemaExtensions","1","TestOpenGraphSchemaService_GetGraphSchemaExtensions","","Thu Jun 11 18:54:56 UTC 2026","passed","Thu Jun 11 18:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_GetGraphSchemaExtensions","TestOpenGraphSchemaService_GetGraphSchemaExtensions"
"Test cases for TestManagementResource_DeleteSAMLProvider","0","TestManagementResource_DeleteSAMLProvider","","Thu Jun 11 18:54:53 UTC 2026","passed","Thu Jun 11 18:54:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteSAMLProvider","TestManagementResource_DeleteSAMLProvider"
"","25","should display the checkbox group title","Checkbox group","Thu Jun 11 19:01:43 UTC 2026","passed","Thu Jun 11 19:01:43 UTC 2026","","","",""
"Test cases for TestArgon2_Digest","0","TestArgon2_Digest","","Thu Jun 11 18:54:57 UTC 2026","passed","Thu Jun 11 18:54:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_Digest","TestArgon2_Digest"
"","41","renders an error fallback when flag is not found","FeatureFlag","Thu Jun 11 19:00:54 UTC 2026","passed","Thu Jun 11 19:00:54 UTC 2026","","","",""
"Test cases for TestTracker_HasEdge_PropertyMismatchTriggersInsert","0","TestTracker_HasEdge_PropertyMismatchTriggersInsert","","Thu Jun 11 18:54:57 UTC 2026","passed","Thu Jun 11 18:54:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_PropertyMismatchTriggersInsert","TestTracker_HasEdge_PropertyMismatchTriggersInsert"
"","79","should navigate to the correct page on alt + digit keydown","Keyboard shortcuts","Thu Jun 11 18:59:03 UTC 2026","passed","Thu Jun 11 18:59:03 UTC 2026","","","",""
"Test cases for TestResources_EndIngestJob","103","TestResources_EndIngestJob","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_EndIngestJob","TestResources_EndIngestJob"
"Test cases for TestUnmarshalInt64OverflowToInt64","0","TestUnmarshalInt64OverflowToInt64","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt64OverflowToInt64","TestUnmarshalInt64OverflowToInt64"
"","0","Will ignore colons after the first and use them as part of the keyword search","Parsing the debounced input for type and keyword values","Thu Jun 11 19:00:15 UTC 2026","passed","Thu Jun 11 19:00:15 UTC 2026","","","",""
"","154","does not make feature-flag request if user is not fully authenticated","app","Thu Jun 11 19:03:03 UTC 2026","passed","Thu Jun 11 19:03:04 UTC 2026","","<Inner />","",""
"","308","should display ""Disable Multi-Factor Authentication?"" title","Enable2FADialog","Thu Jun 11 19:00:29 UTC 2026","passed","Thu Jun 11 19:00:29 UTC 2026","","","",""
"","2","stores a boolean value in localStorage","useLocalStorage","Thu Jun 11 18:59:02 UTC 2026","passed","Thu Jun 11 18:59:02 UTC 2026","","setValue","",""
"Test cases for TestParseOptionalBoolMisspelledValue","0","TestParseOptionalBoolMisspelledValue","","Thu Jun 11 18:54:52 UTC 2026","passed","Thu Jun 11 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBoolMisspelledValue","TestParseOptionalBoolMisspelledValue"
"Test cases for Test_parseAuthorizationHeader","0","Test_parseAuthorizationHeader","","Thu Jun 11 18:54:52 UTC 2026","passed","Thu Jun 11 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_parseAuthorizationHeader","Test_parseAuthorizationHeader"
"Test cases for TestManagementResource_OIDCLoginHandler","23","TestManagementResource_OIDCLoginHandler","","Thu Jun 11 18:54:53 UTC 2026","passed","Thu Jun 11 18:54:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_OIDCLoginHandler","TestManagementResource_OIDCLoginHandler"
"Test cases for TestOrphanFileSweeper_Clear","0","TestOrphanFileSweeper_Clear","","Thu Jun 11 18:54:54 UTC 2026","passed","Thu Jun 11 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_Clear","TestOrphanFileSweeper_Clear"
