"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","188","renders the Cypher Rules Panel when clicking the Rule Tab","Selected Details Tab Content","Fri Jun 12 19:00:20 UTC 2026","passed","Fri Jun 12 19:00:20 UTC 2026","","","",""
"Test cases for Test_ApplyTimeoutReduction","0","Test_ApplyTimeoutReduction","","Fri Jun 12 18:55:07 UTC 2026","passed","Fri Jun 12 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_ApplyTimeoutReduction","Test_ApplyTimeoutReduction"
"","0","should exclude operations within a tag when only the path matches but not all paths","opsFilter","Fri Jun 12 19:00:07 UTC 2026","passed","Fri Jun 12 19:00:07 UTC 2026","","","",""
"","1048","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","CreateUserForm","Fri Jun 12 18:56:33 UTC 2026","passed","Fri Jun 12 18:56:34 UTC 2026","","","",""
"Test cases for TestRegisterBHCEMetrics","0","TestRegisterBHCEMetrics","","Fri Jun 12 18:55:28 UTC 2026","passed","Fri Jun 12 18:55:28 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/metricsregistration/TestRegisterBHCEMetrics","TestRegisterBHCEMetrics"
"","3","The data is loading","Getting the text for the disabled item display for a search when there are no results","Fri Jun 12 18:59:30 UTC 2026","passed","Fri Jun 12 18:59:30 UTC 2026","","Loading states","",""
"Test cases for Test_signedRequestDate","0","Test_signedRequestDate","","Fri Jun 12 18:54:54 UTC 2026","passed","Fri Jun 12 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_signedRequestDate","Test_signedRequestDate"
"","210","should display error message when error prop is provided","UpdateUserDialog","Fri Jun 12 18:57:12 UTC 2026","passed","Fri Jun 12 18:57:12 UTC 2026","","","",""
"","1232","shows a warning for using labels associated with tags in zone forms","Rule Form","Fri Jun 12 18:56:20 UTC 2026","passed","Fri Jun 12 18:56:21 UTC 2026","","","",""
"Test cases for TestResources_GetDatabaseCompleteness","104","TestResources_GetDatabaseCompleteness","","Fri Jun 12 18:55:01 UTC 2026","passed","Fri Jun 12 18:55:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDatabaseCompleteness","TestResources_GetDatabaseCompleteness"
"","1452","shows an error message when unable to delete a rule","Rule Form","Fri Jun 12 18:56:16 UTC 2026","passed","Fri Jun 12 18:56:18 UTC 2026","","","",""
"Test cases for TestJSONFloat_MarshalJSON_NaN","0","TestJSONFloat_MarshalJSON_NaN","","Fri Jun 12 18:55:04 UTC 2026","passed","Fri Jun 12 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON_NaN","TestJSONFloat_MarshalJSON_NaN"
"","18","returns early if there are no 'collected' environments","useInitialEnvironment","Fri Jun 12 18:59:58 UTC 2026","passed","Fri Jun 12 18:59:58 UTC 2026","","","",""
"","254","validates that the name input is under the max length","Tag Form","Fri Jun 12 18:55:58 UTC 2026","passed","Fri Jun 12 18:55:58 UTC 2026","","","",""
"Test cases for Test_hasCycle","0","Test_hasCycle","","Fri Jun 12 18:55:27 UTC 2026","passed","Fri Jun 12 18:55:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_hasCycle","Test_hasCycle"
"Test cases for TestFloatFrom","0","TestFloatFrom","","Fri Jun 12 18:55:04 UTC 2026","passed","Fri Jun 12 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatFrom","TestFloatFrom"
"Test cases for Test_NewRequestSignature","0","Test_NewRequestSignature","","Fri Jun 12 18:54:50 UTC 2026","passed","Fri Jun 12 18:54:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_NewRequestSignature","Test_NewRequestSignature"
"Test cases for TestBoolSetValid","0","TestBoolSetValid","","Fri Jun 12 18:55:04 UTC 2026","passed","Fri Jun 12 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolSetValid","TestBoolSetValid"
"Test cases for TestManagementResource_EnrollMFA","2550","TestManagementResource_EnrollMFA","","Fri Jun 12 18:55:30 UTC 2026","passed","Fri Jun 12 18:55:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnrollMFA","TestManagementResource_EnrollMFA"
"","1672","displays a list of available sharphound and azurehound files to download","DownloadCollectors","Fri Jun 12 19:01:51 UTC 2026","passed","Fri Jun 12 19:01:52 UTC 2026","","","",""
