"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","9","constructs correct URLSearchParams with all filters","createHistoryParams","Wed May 20 19:00:49 UTC 2026","passed","Wed May 20 19:00:49 UTC 2026","","","",""
"Test cases for TestSignRequestAtInternalError","0","TestSignRequestAtInternalError","","Wed May 20 18:55:39 UTC 2026","passed","Wed May 20 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestSignRequestAtInternalError","TestSignRequestAtInternalError"
"","358","renders","ObjectsAccordion","Wed May 20 18:59:44 UTC 2026","passed","Wed May 20 18:59:45 UTC 2026","","","",""
"Copyright 2021 The Go Authors. All rights reserved.TestConcat was ripped from go1.22 source and should be replaced with the stdlib implementation when we move to 1.22Original source: https:","0","TestConcat_too_large","","Wed May 20 18:56:39 UTC 2026","passed","Wed May 20 18:56:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestConcat_too_large","TestConcat_too_large"
"Test cases for TestFeatureFlagManagerPoller","78","TestFeatureFlagManagerPoller","","Wed May 20 18:56:01 UTC 2026","passed","Wed May 20 18:56:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlagManagerPoller","TestFeatureFlagManagerPoller"
"Test cases for TestResources_ListTrustedCAs","0","TestResources_ListTrustedCAs","","Wed May 20 18:56:00 UTC 2026","passed","Wed May 20 18:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListTrustedCAs","TestResources_ListTrustedCAs"
"","205","shows a table with finished jobs","FileIngestTable","Wed May 20 18:57:39 UTC 2026","passed","Wed May 20 18:57:39 UTC 2026","","","",""
"Test cases for TestBoolPointer","0","TestBoolPointer","","Wed May 20 18:56:02 UTC 2026","passed","Wed May 20 18:56:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolPointer","TestBoolPointer"
"","0","handles environment with impactValue of 0","filterAndSearchEnvironments","Wed May 20 18:56:59 UTC 2026","passed","Wed May 20 18:56:59 UTC 2026","","edge cases","",""
"Test cases for TestResources_UpdateAssetGroupTag","2","TestResources_UpdateAssetGroupTag","","Wed May 20 18:56:00 UTC 2026","passed","Wed May 20 18:56:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupTag","TestResources_UpdateAssetGroupTag"
"","216","displays error if delete button is clicked when no checkbox is selected","DatabaseManagement","Wed May 20 19:02:16 UTC 2026","passed","Wed May 20 19:02:16 UTC 2026","","","",""
"Test cases for TestManagementResource_ListPermissions_InvalidFilterPredicate","0","TestManagementResource_ListPermissions_InvalidFilterPredicate","","Wed May 20 18:56:05 UTC 2026","passed","Wed May 20 18:56:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions_InvalidFilterPredicate","TestManagementResource_ListPermissions_InvalidFilterPredicate"
"","119","disables the create user button and does not populate a table if the user lacks the permission","Users","Wed May 20 18:59:02 UTC 2026","passed","Wed May 20 18:59:03 UTC 2026","","","",""
"","6","returns a date string only if passed a string with a matching key","Formatting strings via formatPrimive","Wed May 20 18:58:30 UTC 2026","passed","Wed May 20 18:58:30 UTC 2026","","","",""
"","760","does not allow confirmation while dates are invalid","FileIngestFilterDialog","Wed May 20 18:58:10 UTC 2026","passed","Wed May 20 18:58:11 UTC 2026","","Date Range Inputs","",""
"","20","renders correctly when an unexpected nodeType is passed","NodeIcon","Wed May 20 19:01:05 UTC 2026","passed","Wed May 20 19:01:05 UTC 2026","","","",""
"","845","renders the node in the entity panel when member is clicked","GroupManagement","Wed May 20 19:02:40 UTC 2026","passed","Wed May 20 19:02:41 UTC 2026","","","",""
"","0","returns undefined if graphData is undefined or not a GraphResponse","getExploreTableData","Wed May 20 18:59:38 UTC 2026","passed","Wed May 20 18:59:38 UTC 2026","","","",""
"","44","should should reflect the NOT checked state for public query","SavedQueryPermissions","Wed May 20 19:00:03 UTC 2026","passed","Wed May 20 19:00:03 UTC 2026","","","",""
"Test cases for TestResolver_StartDone","15","TestResolver_StartDone","","Wed May 20 18:56:07 UTC 2026","passed","Wed May 20 18:56:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestResolver_StartDone","TestResolver_StartDone"
"","94","should redirect to nested /file-ingest route if user navigates to /","Administration","Wed May 20 19:02:55 UTC 2026","passed","Wed May 20 19:02:55 UTC 2026","","","",""
"","713","renders a primary button as expected","DropdownSelector","Wed May 20 19:00:25 UTC 2026","passed","Wed May 20 19:00:25 UTC 2026","","","",""
"Test cases for TestManagementResource_SanitizeAndGetRoles","0","TestManagementResource_SanitizeAndGetRoles","","Wed May 20 18:56:44 UTC 2026","passed","Wed May 20 18:56:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SanitizeAndGetRoles","TestManagementResource_SanitizeAndGetRoles"
"","254","shows ""Clear All"" when all columns are selected","ManageColumnsComboBox","Wed May 20 18:58:23 UTC 2026","passed","Wed May 20 18:58:24 UTC 2026","","","",""
"","134","renders correctly","NodeIcon","Wed May 20 19:01:05 UTC 2026","passed","Wed May 20 19:01:05 UTC 2026","","","",""
