"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","715","should render","ExploreTable","Sat Jul 11 01:20:18 UTC 2026","passed","Sat Jul 11 01:20:18 UTC 2026","","","",""
"Test cases for TestResources_ListADEntityConstrainedDelegationRights","2","TestResources_ListADEntityConstrainedDelegationRights","","Sat Jul 11 01:19:17 UTC 2026","passed","Sat Jul 11 01:19:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityConstrainedDelegationRights","TestResources_ListADEntityConstrainedDelegationRights"
"","0","accepts a sort and compare function","areArraysSimilar","Sat Jul 11 01:25:50 UTC 2026","passed","Sat Jul 11 01:25:50 UTC 2026","","","",""
"","287","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","Sat Jul 11 01:21:45 UTC 2026","passed","Sat Jul 11 01:21:45 UTC 2026","","","",""
"Test cases for TestURLJoinPathEscapesSlashes","0","TestURLJoinPathEscapesSlashes","","Sat Jul 11 01:19:05 UTC 2026","passed","Sat Jul 11 01:19:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestURLJoinPathEscapesSlashes","TestURLJoinPathEscapesSlashes"
"","454","closes confirmation dialog when cancel is clicked","ActiveExtensionsCard","Sat Jul 11 01:20:55 UTC 2026","passed","Sat Jul 11 01:20:55 UTC 2026","","","",""
"","825","renders a primary button as expected","DropdownSelector","Sat Jul 11 01:24:50 UTC 2026","passed","Sat Jul 11 01:24:51 UTC 2026","","","",""
"Test cases for TestNewPipelineHandlesAllBHCEAnalysisSteps","1","TestNewPipelineHandlesAllBHCEAnalysisSteps","","Sat Jul 11 01:19:46 UTC 2026","passed","Sat Jul 11 01:19:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestNewPipelineHandlesAllBHCEAnalysisSteps","TestNewPipelineHandlesAllBHCEAnalysisSteps"
"Test cases for TestManagementResource_UpdateUser_DuplicateEmailError","1","TestManagementResource_UpdateUser_DuplicateEmailError","","Sat Jul 11 01:19:33 UTC 2026","passed","Sat Jul 11 01:19:33 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_DuplicateEmailError","TestManagementResource_UpdateUser_DuplicateEmailError"
"","1190","calls the passed in select handler when clicking the Confirm button","Glyph Select Dialog","Sat Jul 11 01:25:49 UTC 2026","passed","Sat Jul 11 01:25:51 UTC 2026","","","",""
"Test cases for TestInt64ValueOrZero","0","TestInt64ValueOrZero","","Sat Jul 11 01:19:23 UTC 2026","passed","Sat Jul 11 01:19:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64ValueOrZero","TestInt64ValueOrZero"
"","65","should render a label and version number when expanded","MainNav","Sat Jul 11 01:23:09 UTC 2026","passed","Sat Jul 11 01:23:09 UTC 2026","","","",""
"Test cases for TestEncodingInterface","0","TestEncodingInterface","","Sat Jul 11 01:19:47 UTC 2026","passed","Sat Jul 11 01:19:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestEncodingInterface","TestEncodingInterface"
"Test cases for TestManagementResource_ListUsers","0","TestManagementResource_ListUsers","","Sat Jul 11 01:19:23 UTC 2026","passed","Sat Jul 11 01:19:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers","TestManagementResource_ListUsers"
"","62","includes all traversable OpenGraph edges in their own category when they are available via the API","useEdgeCategories","Sat Jul 11 01:22:54 UTC 2026","passed","Sat Jul 11 01:22:54 UTC 2026","","","",""
"Test cases for TestNormalizeToUTF8","0","TestNormalizeToUTF8","","Sat Jul 11 01:19:47 UTC 2026","passed","Sat Jul 11 01:19:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8","TestNormalizeToUTF8"
"","1038","should call onSave when Save button is clicked and form input is valid","CreateUserDialog","Sat Jul 11 01:21:19 UTC 2026","passed","Sat Jul 11 01:21:20 UTC 2026","","","",""
"","1","isError returns as expected based on all queries combined","queriesAreLoadingOrErrored","Sat Jul 11 01:26:17 UTC 2026","passed","Sat Jul 11 01:26:17 UTC 2026","","","",""
"","77","populates the source and destination node fields when query params are passed","usePathfindingSearch","Sat Jul 11 01:23:26 UTC 2026","passed","Sat Jul 11 01:23:26 UTC 2026","","","",""
"","667","adds node to asset group tag with confirmation","AssetGroupMenuItem","Sat Jul 11 01:22:43 UTC 2026","passed","Sat Jul 11 01:22:44 UTC 2026","","","",""
"Test cases for TestTimeScanValue","0","TestTimeScanValue","","Sat Jul 11 01:19:23 UTC 2026","passed","Sat Jul 11 01:19:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeScanValue","TestTimeScanValue"
"Test cases for TestGetAzureDataQualityStats_Success","0","TestGetAzureDataQualityStats_Success","","Sat Jul 11 01:19:17 UTC 2026","passed","Sat Jul 11 01:19:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetAzureDataQualityStats_Success","TestGetAzureDataQualityStats_Success"
"Test cases for TestIsValidEmail","1","TestIsValidEmail","","Sat Jul 11 01:19:46 UTC 2026","passed","Sat Jul 11 01:19:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"Test cases for TestManagementResource_DeleteUser_BadUserID","0","TestManagementResource_DeleteUser_BadUserID","","Sat Jul 11 01:19:38 UTC 2026","passed","Sat Jul 11 01:19:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_BadUserID","TestManagementResource_DeleteUser_BadUserID"
"","18","should render when search string is in the middle of the text","HighlightedText","Sat Jul 11 01:25:25 UTC 2026","passed","Sat Jul 11 01:25:25 UTC 2026","","","",""
"","600","toggles parent from some to all","GraphDataCheckboxes","Sat Jul 11 01:21:55 UTC 2026","passed","Sat Jul 11 01:21:56 UTC 2026","","","",""
"","339","renders the Rule Tab content when Rule tab is chosen","Selected Details Tab Content","Sat Jul 11 01:24:16 UTC 2026","passed","Sat Jul 11 01:24:16 UTC 2026","","","",""
"","1","should compute the midpoint of a line segment","bezier","Sat Jul 11 01:27:15 UTC 2026","passed","Sat Jul 11 01:27:15 UTC 2026","","","",""
"","25","returns a prefer wait in the header when db config timeout limit setting is disabled and state of is disable query limit is true","useExploreGraph","Sat Jul 11 01:22:03 UTC 2026","passed","Sat Jul 11 01:22:03 UTC 2026","userSettings","exploreGraphQueryFactory","",""
"Test cases for TestResources_ListKinds","105","TestResources_ListKinds","","Sat Jul 11 01:19:17 UTC 2026","passed","Sat Jul 11 01:19:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListKinds","TestResources_ListKinds"
