"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","202","opens and closes the dialog with the cancel button","Tag Form","Tue Apr 14 18:56:38 UTC 2026","passed","Tue Apr 14 18:56:38 UTC 2026","","","",""
"Test cases for TestRoleMembers","2","TestRoleMembers","","Tue Apr 14 18:56:17 UTC 2026","passed","Tue Apr 14 18:56:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleMembers","TestRoleMembers"
"","20","upon performing a search, updates the url params with the base64-encoded current query and sets searchType to 'cypher'","useCypherSearch","Tue Apr 14 19:01:00 UTC 2026","passed","Tue Apr 14 19:01:00 UTC 2026","","","",""
"","200","calls setExploreParams with only the expandedSection label when selecting any accordion that is not composition","EdgeInfoContent","Tue Apr 14 18:56:56 UTC 2026","passed","Tue Apr 14 18:56:56 UTC 2026","","EdgeInfoContent support for Deep Linking","",""
"","10","returns when label limit is reached","useTagLimits","Tue Apr 14 18:57:03 UTC 2026","passed","Tue Apr 14 18:57:03 UTC 2026","","","",""
"","0","handles unix time values by converting them to our standard date display format","Formatting number properties","Tue Apr 14 18:57:49 UTC 2026","passed","Tue Apr 14 18:57:49 UTC 2026","","","",""
"","140","displays a table of completed ingest logs","FileIngest","Tue Apr 14 19:00:38 UTC 2026","passed","Tue Apr 14 19:00:38 UTC 2026","","","",""
"Test cases for TestAddOrderByToNeo4jQuery_WithOrderByClause","0","TestAddOrderByToNeo4jQuery_WithOrderByClause","","Tue Apr 14 18:55:54 UTC 2026","passed","Tue Apr 14 18:55:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestAddOrderByToNeo4jQuery_WithOrderByClause","TestAddOrderByToNeo4jQuery_WithOrderByClause"
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","Tue Apr 14 18:55:55 UTC 2026","passed","Tue Apr 14 18:55:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"","0","returns the distance between two coordinates","getDistanceBetween","Tue Apr 14 19:02:38 UTC 2026","passed","Tue Apr 14 19:02:38 UTC 2026","","","",""
"Test cases for TestWriteBinaryResponse","0","TestWriteBinaryResponse","","Tue Apr 14 18:55:31 UTC 2026","passed","Tue Apr 14 18:55:31 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteBinaryResponse","TestWriteBinaryResponse"
"","64","navigates to the specified route with global params intact","AppNavigate","Tue Apr 14 19:00:11 UTC 2026","passed","Tue Apr 14 19:00:11 UTC 2026","","","",""
