"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1","returns the edge and both of its endpoint nodes","SigmaChart Utils","Tue Jun 16 01:02:05 UTC 2026","passed","Tue Jun 16 01:02:05 UTC 2026","when an edge is selected","getFullPathHighlightedEntities","",""
"Test cases for TestRequestWaitDuration_Failure","0","TestRequestWaitDuration_Failure","","Tue Jun 16 00:54:45 UTC 2026","passed","Tue Jun 16 00:54:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Failure","TestRequestWaitDuration_Failure"
"","0","returns empty sets when highlightedItem is null","SigmaChart Utils","Tue Jun 16 01:02:05 UTC 2026","passed","Tue Jun 16 01:02:05 UTC 2026","","getFullPathHighlightedEntities","",""
"Test cases for TestResources_GetPathfindingResult","2","TestResources_GetPathfindingResult","","Tue Jun 16 00:54:47 UTC 2026","passed","Tue Jun 16 00:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetPathfindingResult","TestResources_GetPathfindingResult"
"Test cases for TestDisenrollMFA_Success","0","TestDisenrollMFA_Success","","Tue Jun 16 00:54:47 UTC 2026","passed","Tue Jun 16 00:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Success","TestDisenrollMFA_Success"
"","475","handles a selection as expected","DropdownSelector","Tue Jun 16 00:59:50 UTC 2026","passed","Tue Jun 16 00:59:51 UTC 2026","","","",""
"","10","should render when search string at the end of the text","HighlightedText","Tue Jun 16 01:00:24 UTC 2026","passed","Tue Jun 16 01:00:24 UTC 2026","","","",""
"Test cases for TestFileServiceResolver_Resolve","1","TestFileServiceResolver_Resolve","","Tue Jun 16 00:54:49 UTC 2026","passed","Tue Jun 16 00:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/storage/TestFileServiceResolver_Resolve","TestFileServiceResolver_Resolve"
"","561","when a search result is clicked it calls `handleNodeSelected`","ExploreSearchCombobox","Tue Jun 16 00:58:04 UTC 2026","passed","Tue Jun 16 00:58:05 UTC 2026","","","",""
"","34","does not show the dropdown by default","ManageColumnsComboBox","Tue Jun 16 00:57:51 UTC 2026","passed","Tue Jun 16 00:57:51 UTC 2026","","","",""
"Test cases for TestResources_SearchHandler_ETAC","6","TestResources_SearchHandler_ETAC","","Tue Jun 16 00:54:47 UTC 2026","passed","Tue Jun 16 00:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_SearchHandler_ETAC","TestResources_SearchHandler_ETAC"
"TestIsValidateGooseTimeStamp to validate different cases of this prefix requirement","0","TestIsValidateGooseTimeStamp","","Tue Jun 16 00:54:48 UTC 2026","passed","Tue Jun 16 00:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestIsValidateGooseTimeStamp","TestIsValidateGooseTimeStamp"
"","74","allows a consumer to swap the values of the two inputs and update the query params accordingly","usePathfindingSearch","Tue Jun 16 00:58:40 UTC 2026","passed","Tue Jun 16 00:58:40 UTC 2026","","","",""
"","11278","checking a category updates all children and grandchildren","Pathfinding","Tue Jun 16 00:56:41 UTC 2026","passed","Tue Jun 16 00:56:52 UTC 2026","","","",""
"Test cases for TestBoolSetValid","0","TestBoolSetValid","","Tue Jun 16 00:54:48 UTC 2026","passed","Tue Jun 16 00:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolSetValid","TestBoolSetValid"
"Test cases for TestGC_NewDataPruningDaemon","0","TestGC_NewDataPruningDaemon","","Tue Jun 16 00:54:48 UTC 2026","passed","Tue Jun 16 00:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_NewDataPruningDaemon","TestGC_NewDataPruningDaemon"
"","214","clicking an enabled header toggles content (single mode)","<DetailsAccordion />","Tue Jun 16 00:57:50 UTC 2026","passed","Tue Jun 16 00:57:50 UTC 2026","","","",""
"","912","should not call onSubmit when expired password matches current password when reset password button clicked","PasswordResetForm","Tue Jun 16 00:58:44 UTC 2026","passed","Tue Jun 16 00:58:45 UTC 2026","","","",""
"","0","should appropriately handle edges that contain underscores","getEdgeDataFromKey","Tue Jun 16 01:02:18 UTC 2026","passed","Tue Jun 16 01:02:18 UTC 2026","","","",""
"Test cases for TestResources_GetSearchResult_ETAC","35","TestResources_GetSearchResult_ETAC","","Tue Jun 16 00:54:47 UTC 2026","passed","Tue Jun 16 00:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetSearchResult_ETAC","TestResources_GetSearchResult_ETAC"
"","1988","should render search input","Pathfinding","Tue Jun 16 00:56:32 UTC 2026","passed","Tue Jun 16 00:56:34 UTC 2026","","","",""
"","134","highlights selectedLayout rather than the table option when searchType is not cypher","GraphControls","Tue Jun 16 00:56:15 UTC 2026","passed","Tue Jun 16 00:56:15 UTC 2026","","Table view selection state","",""
