"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","mounts a polite aria-live region","AnnouncementProvider","Fri Jun 05 18:59:25 UTC 2026","passed","Fri Jun 05 18:59:25 UTC 2026","","","",""
"","4","stores an object value in localStorage","useLocalStorage","Fri Jun 05 18:58:24 UTC 2026","passed","Fri Jun 05 18:58:24 UTC 2026","","setValue","",""
"","121","renders the card with title and search input","ActiveExtensionsCard","Fri Jun 05 18:56:19 UTC 2026","passed","Fri Jun 05 18:56:19 UTC 2026","","","",""
"Test cases for TestPredefinedSIDSuffixes","0","TestPredefinedSIDSuffixes","","Fri Jun 05 18:55:11 UTC 2026","passed","Fri Jun 05 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestPredefinedSIDSuffixes","TestPredefinedSIDSuffixes"
"","171","should display a ""Reset Password"" button","UserProfile","Fri Jun 05 18:58:18 UTC 2026","passed","Fri Jun 05 18:58:18 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteSAMLProvider","0","TestManagementResource_DeleteSAMLProvider","","Fri Jun 05 18:55:04 UTC 2026","passed","Fri Jun 05 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteSAMLProvider","TestManagementResource_DeleteSAMLProvider"
"","8","returns all collected environment ids associated to a given aggregation","getEnvironmentAggregationIds","Fri Jun 05 18:56:18 UTC 2026","passed","Fri Jun 05 18:56:18 UTC 2026","","","",""
"","718","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and read-only role is selected","CreateUserForm","Fri Jun 05 18:56:31 UTC 2026","passed","Fri Jun 05 18:56:32 UTC 2026","","","",""
"","337","should render","LoginForm","Fri Jun 05 19:00:33 UTC 2026","passed","Fri Jun 05 19:00:33 UTC 2026","","","",""
"","553","should sort by type","SSOProviderTable","Fri Jun 05 18:59:48 UTC 2026","passed","Fri Jun 05 18:59:48 UTC 2026","","","",""
"","0","The data is fetching","Getting the text for the disabled item display for a search when there are no results","Fri Jun 05 18:59:34 UTC 2026","passed","Fri Jun 05 18:59:34 UTC 2026","","Loading states","",""
"","60","renders the title passed via title prop","ColumnHeaders","Fri Jun 05 18:58:58 UTC 2026","passed","Fri Jun 05 18:58:58 UTC 2026","","BaseColumnHeader","",""
"Test cases for TestMatches_FailureAction","0","TestMatches_FailureAction","","Fri Jun 05 18:55:02 UTC 2026","passed","Fri Jun 05 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureAction","TestMatches_FailureAction"
"","204","onCancel is called when cancel is clicked","Enable2FADialog","Fri Jun 05 18:59:03 UTC 2026","passed","Fri Jun 05 18:59:03 UTC 2026","","","",""
"Test cases for TestFloatValueOrZero","0","TestFloatValueOrZero","","Fri Jun 05 18:55:02 UTC 2026","passed","Fri Jun 05 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatValueOrZero","TestFloatValueOrZero"
"Test cases for TestArgon2_ParseDigest","0","TestArgon2_ParseDigest","","Fri Jun 05 18:55:11 UTC 2026","passed","Fri Jun 05 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/crypto/TestArgon2_ParseDigest","TestArgon2_ParseDigest"
"","74","enables correctly returning the tag associated with Tier Zero (position value of 1) from the list of tags","the useAssetGroupTags utilities","Fri Jun 05 18:57:50 UTC 2026","passed","Fri Jun 05 18:57:50 UTC 2026","","","",""
"","237","allows a user to upload a single file and displays its name in the dialog","SchemaUploadDialog","Fri Jun 05 18:57:26 UTC 2026","passed","Fri Jun 05 18:57:27 UTC 2026","","","",""
"Test cases for TestResources_ListSavedQueries","10","TestResources_ListSavedQueries","","Fri Jun 05 18:55:00 UTC 2026","passed","Fri Jun 05 18:55:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListSavedQueries","TestResources_ListSavedQueries"
"","237","Displays a notification when an error happened when requesting analysis","AnalyzeNowConfiguration","Fri Jun 05 18:58:24 UTC 2026","passed","Fri Jun 05 18:58:24 UTC 2026","","","",""
"","1","takes updatedParams and current URLSearchParams and returns a function","searchParams","Fri Jun 05 18:59:41 UTC 2026","passed","Fri Jun 05 18:59:41 UTC 2026","","setSingleParamFactory","",""
"Test cases for Test_ParseGraphSortParameters_InvalidSortColumn","0","Test_ParseGraphSortParameters_InvalidSortColumn","","Fri Jun 05 18:54:52 UTC 2026","passed","Fri Jun 05 18:54:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_InvalidSortColumn","Test_ParseGraphSortParameters_InvalidSortColumn"
"","12","can composes search params from the search prop and use them in the redirect","AppNavigate","Fri Jun 05 18:59:59 UTC 2026","passed","Fri Jun 05 18:59:59 UTC 2026","","","",""
"","88","collapses an open item when its header is clicked again","<DetailsAccordion />","Fri Jun 05 18:57:52 UTC 2026","passed","Fri Jun 05 18:57:52 UTC 2026","","","",""
"","134","updates value when a valid date typed","ManagedDatePicker - value","Fri Jun 05 18:58:58 UTC 2026","passed","Fri Jun 05 18:58:58 UTC 2026","","","",""
"","86","List Display Roles Hook is Loading","useListDisplayRoles","Fri Jun 05 18:57:41 UTC 2026","passed","Fri Jun 05 18:57:41 UTC 2026","","","",""
"Test cases for Test_ConvertAppFederatedIdentityCredential","0","Test_ConvertAppFederatedIdentityCredential","","Fri Jun 05 18:55:11 UTC 2026","passed","Fri Jun 05 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/Test_ConvertAppFederatedIdentityCredential","Test_ConvertAppFederatedIdentityCredential"
"","139","should call onLoginViaSAML when login via sso button clicked","LoginForm","Fri Jun 05 19:00:34 UTC 2026","passed","Fri Jun 05 19:00:34 UTC 2026","","","",""
"","15","should render when search string is in the middle of the text","HighlightedText","Fri Jun 05 19:00:29 UTC 2026","passed","Fri Jun 05 19:00:29 UTC 2026","","","",""
"","140","calls onCancel when cancel button clicked","EarlyAccessFeaturesWarningDialog","Fri Jun 05 19:02:25 UTC 2026","passed","Fri Jun 05 19:02:25 UTC 2026","","","",""
"","256","should handle close event","TagToZoneLabelDialog","Fri Jun 05 18:59:07 UTC 2026","passed","Fri Jun 05 18:59:07 UTC 2026","","","",""
"","266","renders headers","CommonSearches","Fri Jun 05 18:57:55 UTC 2026","passed","Fri Jun 05 18:57:56 UTC 2026","","","",""
"Test cases for TestExpireUserAuthSecret_Failure","0","TestExpireUserAuthSecret_Failure","","Fri Jun 05 18:55:04 UTC 2026","passed","Fri Jun 05 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Failure","TestExpireUserAuthSecret_Failure"
"","15","returns azure environmentInfo when environmentAggregation param is azure","useAvailableEnvironments","Fri Jun 05 18:58:40 UTC 2026","passed","Fri Jun 05 18:58:40 UTC 2026","","useSelectedEnvironment","",""
"","0","filters by user-provided platform","filterAndSearchEnvironments","Fri Jun 05 18:56:18 UTC 2026","passed","Fri Jun 05 18:56:18 UTC 2026","","platform filters","",""
"Test cases for TestManagementResource_UpdateUser_SelfDisable","926","TestManagementResource_UpdateUser_SelfDisable","","Fri Jun 05 18:55:12 UTC 2026","passed","Fri Jun 05 18:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_SelfDisable","TestManagementResource_UpdateUser_SelfDisable"
"","121","does not show ""API Expiration Date"" column header when expiration is disabled","UserTokenManagementDialog - API Expiration Date column","Fri Jun 05 18:57:46 UTC 2026","passed","Fri Jun 05 18:57:46 UTC 2026","","","",""
"","427","does fires TagToZoneDialog when the Zone option is clicked","TagToZoneLabel","Fri Jun 05 18:56:05 UTC 2026","passed","Fri Jun 05 18:56:06 UTC 2026","","","",""
"","179","renders with the Export and Delete buttons disabled","QuerySearchFilter","Fri Jun 05 18:59:18 UTC 2026","passed","Fri Jun 05 18:59:18 UTC 2026","","","",""
"Test cases for TestLoginExpiry","0","TestLoginExpiry","","Fri Jun 05 18:55:30 UTC 2026","passed","Fri Jun 05 18:55:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginExpiry","TestLoginExpiry"
"","80","should render a button with the passed in display text","GraphButton","Fri Jun 05 19:01:17 UTC 2026","passed","Fri Jun 05 19:01:17 UTC 2026","","","",""
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Fri Jun 05 18:55:07 UTC 2026","passed","Fri Jun 05 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"","384","should render saml info provider","SSOProviderTable","Fri Jun 05 18:59:41 UTC 2026","passed","Fri Jun 05 18:59:41 UTC 2026","","","",""
"","372","should call ""onSave"" one time","Enable2FADialog","Fri Jun 05 18:59:47 UTC 2026","passed","Fri Jun 05 18:59:48 UTC 2026","user clicks ""Disable Multi-Factor Authentication"" button","user enters valid password","",""
"","19","sets autoDisplayTable to false if query type is pathfinding","useExploreTableAutoDisplay","Fri Jun 05 19:00:07 UTC 2026","passed","Fri Jun 05 19:00:07 UTC 2026","","","",""
"Test cases for TestResources_ImportSavedQuery","6","TestResources_ImportSavedQuery","","Fri Jun 05 18:55:00 UTC 2026","passed","Fri Jun 05 18:55:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ImportSavedQuery","TestResources_ImportSavedQuery"
"Test cases for TestResources_ListAuditLogs_PredicateMismatchWithColumn","0","TestResources_ListAuditLogs_PredicateMismatchWithColumn","","Fri Jun 05 18:55:00 UTC 2026","passed","Fri Jun 05 18:55:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_PredicateMismatchWithColumn","TestResources_ListAuditLogs_PredicateMismatchWithColumn"
"Test cases for TestConvertAzureManagementGroupContributorToRels","0","TestConvertAzureManagementGroupContributorToRels","","Fri Jun 05 18:55:11 UTC 2026","passed","Fri Jun 05 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureManagementGroupContributorToRels","TestConvertAzureManagementGroupContributorToRels"
"","224","renders a snackbar notification in the dom and tests the long autoHideDuration","AppNotifications","Fri Jun 05 18:59:56 UTC 2026","passed","Fri Jun 05 18:59:56 UTC 2026","","","",""
"","9","should not render a Field when the provided value is """"","Field","Fri Jun 05 19:00:39 UTC 2026","passed","Fri Jun 05 19:00:39 UTC 2026","","","",""
"Test cases for TestHeaderMatches","0","TestHeaderMatches","","Fri Jun 05 18:55:07 UTC 2026","passed","Fri Jun 05 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestHeaderMatches","TestHeaderMatches"
"","94","renders the analysis toggle when multi tier analysis enabled is true and when editing an existing zone","Tag Form","Fri Jun 05 18:55:55 UTC 2026","passed","Fri Jun 05 18:55:55 UTC 2026","","","",""
"Test cases for TestRegisterBHCEMetrics","0","TestRegisterBHCEMetrics","","Fri Jun 05 18:55:12 UTC 2026","passed","Fri Jun 05 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/metricsregistration/TestRegisterBHCEMetrics","TestRegisterBHCEMetrics"
"","157","renders the Cypher Rules Panel when clicking the Rule Tab","Selected Details Tab Content","Fri Jun 05 19:00:24 UTC 2026","passed","Fri Jun 05 19:00:25 UTC 2026","","","",""
"","0","returns true if both arrays are empty","areArraysSimilar","Fri Jun 05 19:00:53 UTC 2026","passed","Fri Jun 05 19:00:53 UTC 2026","","","",""
"","213","calls setExploreParams with searchType and relationshipQueryItemId when selecting a composition accordion","EdgeInfoContent","Fri Jun 05 18:56:25 UTC 2026","passed","Fri Jun 05 18:56:25 UTC 2026","","EdgeInfoContent support for Deep Linking","",""
"Test cases for TestGC_NewDataPruningDaemon","1","TestGC_NewDataPruningDaemon","","Fri Jun 05 18:55:01 UTC 2026","passed","Fri Jun 05 18:55:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_NewDataPruningDaemon","TestGC_NewDataPruningDaemon"
"Test cases for TestModifyCookieAttribute","2","TestModifyCookieAttribute","","Fri Jun 05 18:55:07 UTC 2026","passed","Fri Jun 05 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/test/TestModifyCookieAttribute","TestModifyCookieAttribute"
"","54","should on clicking remove call clearSelectedItem","EdgeInfoHeader","Fri Jun 05 18:59:47 UTC 2026","passed","Fri Jun 05 18:59:47 UTC 2026","","","",""
"","0","returns paramValue as EnvironmentAggregation for unknown values (custom types)","useEnvironmentParams","Fri Jun 05 19:01:14 UTC 2026","passed","Fri Jun 05 19:01:14 UTC 2026","","parseEnvironmentAggregation","",""
"","193","handles close event","ImportQueryDialog","Fri Jun 05 19:01:07 UTC 2026","passed","Fri Jun 05 19:01:07 UTC 2026","","","",""
"","11","when password is not expired no redirect occurs","AuthenticatedRoute","Fri Jun 05 19:02:10 UTC 2026","passed","Fri Jun 05 19:02:10 UTC 2026","","","",""
"","113","renders correctly","NodeIcon","Fri Jun 05 19:00:34 UTC 2026","passed","Fri Jun 05 19:00:34 UTC 2026","","","",""
"","13","will update the selected filters based on the values stored in query params when the initialize function is called","usePathfindingFilters","Fri Jun 05 19:00:38 UTC 2026","passed","Fri Jun 05 19:00:38 UTC 2026","","","",""
"","4356","closes explore search tab menu and clears selected item when a cypher query returns multiple nodes","CypherSearch","Fri Jun 05 18:56:51 UTC 2026","passed","Fri Jun 05 18:56:55 UTC 2026","","Minimize explorer page elements when multiple nodes are returned","",""
"Test cases for TestManagementResource_ListAuthTokens_UserIDFilter","2","TestManagementResource_ListAuthTokens_UserIDFilter","","Fri Jun 05 18:55:22 UTC 2026","passed","Fri Jun 05 18:55:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_UserIDFilter","TestManagementResource_ListAuthTokens_UserIDFilter"
"","116","Should display headers for member name and count","AssetGroupMemberList","Fri Jun 05 19:00:28 UTC 2026","passed","Fri Jun 05 19:00:28 UTC 2026","","","",""
"","102","Calls the `Base` endpoint for a LocalUser type node","EntityObjectInformation","Fri Jun 05 18:58:54 UTC 2026","passed","Fri Jun 05 18:58:54 UTC 2026","","","",""
"","11","renders the ZoneSelector when available and on a Zone page","TagSelector","Fri Jun 05 18:59:24 UTC 2026","passed","Fri Jun 05 18:59:24 UTC 2026","","","",""
"","306","renders a graph if the query has any node edges","GraphView","Fri Jun 05 19:01:44 UTC 2026","passed","Fri Jun 05 19:01:45 UTC 2026","","","",""
"","377","toggles parent from none to all","GraphDataCheckboxes","Fri Jun 05 18:57:19 UTC 2026","passed","Fri Jun 05 18:57:19 UTC 2026","","","",""
"","203","handles removing from a non-tier-zero asset group","AssetGroupMenuItem","Fri Jun 05 19:01:42 UTC 2026","passed","Fri Jun 05 19:01:42 UTC 2026","","removing from an asset group","",""
"","31","renders correctly when an unexpected nodeType is passed","NodeIcon","Fri Jun 05 19:00:34 UTC 2026","passed","Fri Jun 05 19:00:34 UTC 2026","","","",""
"Test cases for TestResources_ShareSavedQueriesPermissions_NonAdmin","0","TestResources_ShareSavedQueriesPermissions_NonAdmin","","Fri Jun 05 18:55:00 UTC 2026","passed","Fri Jun 05 18:55:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ShareSavedQueriesPermissions_NonAdmin","TestResources_ShareSavedQueriesPermissions_NonAdmin"
"","1153","shows a table with partially completed jobs","FileIngestTable","Fri Jun 05 18:56:56 UTC 2026","passed","Fri Jun 05 18:56:57 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedContainers","1","TestResources_ListADGPOAffectedContainers","","Fri Jun 05 18:55:00 UTC 2026","passed","Fri Jun 05 18:55:00 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"Test cases for TestQueries_BuildEntityQueryParams_MissingObjectID","0","TestQueries_BuildEntityQueryParams_MissingObjectID","","Fri Jun 05 18:55:04 UTC 2026","passed","Fri Jun 05 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_BuildEntityQueryParams_MissingObjectID","TestQueries_BuildEntityQueryParams_MissingObjectID"
