"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","66","applies the given filters","useFinishedJobs","Fri Apr 17 18:58:34 UTC 2026","passed","Fri Apr 17 18:58:34 UTC 2026","","","",""
"","64","Calls the `Base` endpoint for a LocalUser type node","EntityObjectInformation","Fri Apr 17 18:58:53 UTC 2026","passed","Fri Apr 17 18:58:53 UTC 2026","","","",""
"Test cases for Test_ParseSortParameters","0","Test_ParseSortParameters","","Fri Apr 17 18:55:30 UTC 2026","passed","Fri Apr 17 18:55:30 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseSortParameters","Test_ParseSortParameters"
"","150","List Display Roles Hook is Loading","useListDisplayRoles","Fri Apr 17 18:57:23 UTC 2026","passed","Fri Apr 17 18:57:23 UTC 2026","","","",""
"","16","displays CaretDownOutline icon when the sortOrder is undefined","ColumnHeaders","Fri Apr 17 18:58:57 UTC 2026","passed","Fri Apr 17 18:58:57 UTC 2026","","SortableHeader","",""
"","10","constructs correct URLSearchParams with all filters","createHistoryParams","Fri Apr 17 19:00:11 UTC 2026","passed","Fri Apr 17 19:00:11 UTC 2026","","","",""
"","0","Will ignore colons after the first and use them as part of the keyword search","Parsing the debounced input for type and keyword values","Fri Apr 17 18:59:29 UTC 2026","passed","Fri Apr 17 18:59:29 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_Admin_NonPublicQuery","0","TestResources_UpdateSavedQuery_Admin_NonPublicQuery","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_Admin_NonPublicQuery","TestResources_UpdateSavedQuery_Admin_NonPublicQuery"
"","0","returns undefined if graphData is {} or not a GraphResponse","getExploreTableData","Fri Apr 17 18:59:00 UTC 2026","passed","Fri Apr 17 18:59:00 UTC 2026","","","",""
"","1","filters by low risk level","filterAndSearchEnvironments","Fri Apr 17 18:56:38 UTC 2026","passed","Fri Apr 17 18:56:38 UTC 2026","","risk filters","",""
"","409","filters by the selected date range","FileIngestFilterDialog","Fri Apr 17 18:57:23 UTC 2026","passed","Fri Apr 17 18:57:24 UTC 2026","","Date Range Inputs","",""
"Test cases for TestGormLogAdapter_Info","0","TestGormLogAdapter_Info","","Fri Apr 17 18:55:53 UTC 2026","passed","Fri Apr 17 18:55:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestGormLogAdapter_Info","TestGormLogAdapter_Info"
"","134","renders a button for opening the dialog","SchemaUploadDialog","Fri Apr 17 18:57:15 UTC 2026","passed","Fri Apr 17 18:57:15 UTC 2026","","","",""
"","2","removes the key when undefined is passed to the setter","useLocalStorage","Fri Apr 17 18:58:10 UTC 2026","passed","Fri Apr 17 18:58:10 UTC 2026","","setValue","",""
"","271","fires click handlers","ConfirmDeleteQueryDialog","Fri Apr 17 19:00:54 UTC 2026","passed","Fri Apr 17 19:00:54 UTC 2026","","","",""
"","12","will update the selected filters based on the values stored in query params when the initialize function is called","usePathfindingFilters","Fri Apr 17 19:00:27 UTC 2026","passed","Fri Apr 17 19:00:27 UTC 2026","","","",""
"","334","renders the popup content with run, edit/share, and delete when the menu trigger","ListItemActionMenu","Fri Apr 17 18:59:34 UTC 2026","passed","Fri Apr 17 18:59:34 UTC 2026","","","",""
"","14","renders disabled prop when flag is not enabled","FeatureFlag","Fri Apr 17 18:59:58 UTC 2026","passed","Fri Apr 17 18:59:58 UTC 2026","","","",""
"Test cases for TestResources_ListADGPOAffectedContainers","0","TestResources_ListADGPOAffectedContainers","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGPOAffectedContainers","TestResources_ListADGPOAffectedContainers"
"","74","indicates the code container is scrollable when the code is unwrapped","CodeController","Fri Apr 17 19:00:45 UTC 2026","passed","Fri Apr 17 19:00:45 UTC 2026","","","",""
"","349","renders a non-primary button as expected","DropdownSelector","Fri Apr 17 18:59:48 UTC 2026","passed","Fri Apr 17 18:59:48 UTC 2026","","","",""
"","1","combines all filter types","filterAndSearchEnvironments","Fri Apr 17 18:56:38 UTC 2026","passed","Fri Apr 17 18:56:38 UTC 2026","","combined filters","",""
"","1","filters by collected=false when ""no"" filter is active","filterAndSearchEnvironments","Fri Apr 17 18:56:38 UTC 2026","passed","Fri Apr 17 18:56:38 UTC 2026","","collected filters","",""
"Test cases for TestDomainSelectors_GetFilterCriteria_Domain","0","TestDomainSelectors_GetFilterCriteria_Domain","","Fri Apr 17 18:55:54 UTC 2026","passed","Fri Apr 17 18:55:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_Domain","TestDomainSelectors_GetFilterCriteria_Domain"
"Test cases for TestAddWhereClauseToNeo4jQuery_WithWhereClause","0","TestAddWhereClauseToNeo4jQuery_WithWhereClause","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestAddWhereClauseToNeo4jQuery_WithWhereClause","TestAddWhereClauseToNeo4jQuery_WithWhereClause"
"","1867","should remove the option from the changelog when the corresponding button is clicked","AssetGroupEdit","Fri Apr 17 18:59:20 UTC 2026","passed","Fri Apr 17 18:59:22 UTC 2026","","","",""
"Test cases for TestQueries_GetEntityResults","1","TestQueries_GetEntityResults","","Fri Apr 17 18:55:56 UTC 2026","passed","Fri Apr 17 18:55:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityResults","TestQueries_GetEntityResults"
"Test cases for TestRRuleValidator","0","TestRRuleValidator","","Fri Apr 17 18:56:15 UTC 2026","passed","Fri Apr 17 18:56:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestRRuleValidator","TestRRuleValidator"
"Test cases for TestAuth_CreateSSOSession","0","TestAuth_CreateSSOSession","","Fri Apr 17 18:55:52 UTC 2026","passed","Fri Apr 17 18:55:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestAuth_CreateSSOSession","TestAuth_CreateSSOSession"
"","12","optionally allows the consumer to pass a query to performSearch() and adds that query to the url","useCypherSearch","Fri Apr 17 19:00:35 UTC 2026","passed","Fri Apr 17 19:00:35 UTC 2026","","","",""
"","252","Close button click causes the callback function to be called","ExploreTable","Fri Apr 17 18:56:24 UTC 2026","passed","Fri Apr 17 18:56:24 UTC 2026","","","",""
"Test cases for TestResources_ListRootCAPKIHierarchy","2","TestResources_ListRootCAPKIHierarchy","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListRootCAPKIHierarchy","TestResources_ListRootCAPKIHierarchy"
"Test cases for TestInt64FromPtr","0","TestInt64FromPtr","","Fri Apr 17 18:55:53 UTC 2026","passed","Fri Apr 17 18:55:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64FromPtr","TestInt64FromPtr"
"","225","eventually displays a list of early access features when warning dialog is accepted","EarlyAccessFeatures","Fri Apr 17 19:01:48 UTC 2026","passed","Fri Apr 17 19:01:48 UTC 2026","","","",""
"","97","temporarily displays the checkmark icon after clicking copy","ExploreTableDataCell","Fri Apr 17 19:00:22 UTC 2026","passed","Fri Apr 17 19:00:22 UTC 2026","","","",""
"","2","stores a boolean value in localStorage","useLocalStorage","Fri Apr 17 18:58:10 UTC 2026","passed","Fri Apr 17 18:58:10 UTC 2026","","setValue","",""
"","513","shows success notification after successful deletion","ActiveExtensionsCard","Fri Apr 17 18:56:47 UTC 2026","passed","Fri Apr 17 18:56:47 UTC 2026","","","",""
"","56","clears selected if same note is clicked again","NoteCell component","Fri Apr 17 18:59:44 UTC 2026","passed","Fri Apr 17 18:59:44 UTC 2026","","","",""
"","296","Expand button causes table to expand to full height","ExploreTable","Fri Apr 17 18:56:23 UTC 2026","passed","Fri Apr 17 18:56:23 UTC 2026","","","",""
"","6","dismisses the ""no permission"" notification on unmount","useFinishedJobs","Fri Apr 17 18:58:34 UTC 2026","passed","Fri Apr 17 18:58:34 UTC 2026","","","",""
"","54","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","UpdateUserForm","Fri Apr 17 18:56:36 UTC 2026","passed","Fri Apr 17 18:56:36 UTC 2026","","","",""
"","15","function should return 1 when first param is larger, no matter the data type","Compare function for explore table sort","Fri Apr 17 18:59:00 UTC 2026","passed","Fri Apr 17 18:59:00 UTC 2026","","","",""
"","1","handles null or empty madeBy","createHistoryParams","Fri Apr 17 19:00:11 UTC 2026","passed","Fri Apr 17 19:00:11 UTC 2026","","","",""
"Test cases for TestResources_GetEnterpriseCAEntityInfo","199","TestResources_GetEnterpriseCAEntityInfo","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:52 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEnterpriseCAEntityInfo","TestResources_GetEnterpriseCAEntityInfo"
"Test cases for TestMatches_FailureStatus","0","TestMatches_FailureStatus","","Fri Apr 17 18:55:54 UTC 2026","passed","Fri Apr 17 18:55:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureStatus","TestMatches_FailureStatus"
"","56","returns when zone limit is reached","useTagLimits","Fri Apr 17 18:56:51 UTC 2026","passed","Fri Apr 17 18:56:51 UTC 2026","","","",""
"","12","navigates to the specified route with global params intact when triggered by a splat route","AppNavigate","Fri Apr 17 18:59:50 UTC 2026","passed","Fri Apr 17 18:59:50 UTC 2026","","","",""
"","187","displays expected results when searching by objectid","SearchCurrentNodes","Fri Apr 17 18:59:10 UTC 2026","passed","Fri Apr 17 18:59:10 UTC 2026","","","",""
"Test cases for Test_parseRelationshipKindsParam","2","Test_parseRelationshipKindsParam","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_parseRelationshipKindsParam","Test_parseRelationshipKindsParam"
"Test cases for TestResources_ListADCSEscalations","0","TestResources_ListADCSEscalations","","Fri Apr 17 18:55:51 UTC 2026","passed","Fri Apr 17 18:55:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADCSEscalations","TestResources_ListADCSEscalations"
"","710","should call onSubmit when input is valid and Submit button is clicked","UpsertSAMLProviderForm","Fri Apr 17 18:59:54 UTC 2026","passed","Fri Apr 17 18:59:54 UTC 2026","","","",""
"","742","lists all available node kinds as options to filter by","AssetGroupEdit","Fri Apr 17 18:57:48 UTC 2026","passed","Fri Apr 17 18:57:49 UTC 2026","","Node Type dropdown filter","",""
