"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1928","should open edge filtering dialog","EdgeFilter","Thu Mar 26 18:58:12 UTC 2026","passed","Thu Mar 26 18:58:14 UTC 2026","","","",""
"","164","renders enabled Zone tab and disabled Rule and Object tabs","Selected Details Tabs","Thu Mar 26 18:57:41 UTC 2026","passed","Thu Mar 26 18:57:41 UTC 2026","","Selected Details Tabs - Params present","",""
"Test cases for TestResources_GetFlags","0","TestResources_GetFlags","","Thu Mar 26 18:55:05 UTC 2026","passed","Thu Mar 26 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetFlags","TestResources_GetFlags"
"","18","can composes search params from the search prop and use them in the redirect","AppNavigate","Thu Mar 26 18:59:20 UTC 2026","passed","Thu Mar 26 18:59:20 UTC 2026","","","",""
"","788","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and power user role is selected","CreateUserForm","Thu Mar 26 18:56:41 UTC 2026","passed","Thu Mar 26 18:56:42 UTC 2026","","","",""
"","227","sets secondarySearch=id and searchType=node when primarySearch is falsey","ContextMenu","Thu Mar 26 18:56:52 UTC 2026","passed","Thu Mar 26 18:56:53 UTC 2026","","","",""
"Test cases for Test_filterNodesToSearchResult_default","0","Test_filterNodesToSearchResult_default","","Thu Mar 26 18:55:09 UTC 2026","passed","Thu Mar 26 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult_default","Test_filterNodesToSearchResult_default"
"Test cases for TestResources_UpdateSavedQuery_AdminPublicQuery_Success","0","TestResources_UpdateSavedQuery_AdminPublicQuery_Success","","Thu Mar 26 18:55:05 UTC 2026","passed","Thu Mar 26 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_AdminPublicQuery_Success","TestResources_UpdateSavedQuery_AdminPublicQuery_Success"
"","94","Calls the `Base` endpoint for a LocalGroup type node","EntityObjectInformation","Thu Mar 26 18:58:19 UTC 2026","passed","Thu Mar 26 18:58:19 UTC 2026","","","",""
"Test cases for Test_hasCycle","0","Test_hasCycle","","Thu Mar 26 18:55:20 UTC 2026","passed","Thu Mar 26 18:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/lab/Test_hasCycle","Test_hasCycle"
"Test cases for TestIsValidEmail","0","TestIsValidEmail","","Thu Mar 26 18:55:14 UTC 2026","passed","Thu Mar 26 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestIsValidEmail","TestIsValidEmail"
"","444","renders an empty message for the entity panel before a node is selected","GroupManagement","Thu Mar 26 19:01:23 UTC 2026","passed","Thu Mar 26 19:01:23 UTC 2026","","","",""
"","437","disables the delete button and all checkboxes if the user lacks permission","DatabaseManagement","Thu Mar 26 19:01:11 UTC 2026","passed","Thu Mar 26 19:01:12 UTC 2026","","","",""
"","1","filters by high risk level","filterAndSearchEnvironments","Thu Mar 26 18:56:15 UTC 2026","passed","Thu Mar 26 18:56:15 UTC 2026","","risk filters","",""
"Test cases for TestDomainSelectors_TestIsSortable","0","TestDomainSelectors_TestIsSortable","","Thu Mar 26 18:55:08 UTC 2026","passed","Thu Mar 26 18:55:08 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_TestIsSortable","TestDomainSelectors_TestIsSortable"
"","214","calls onLayoutChange with the selected layout","GraphControls","Thu Mar 26 18:56:44 UTC 2026","passed","Thu Mar 26 18:56:44 UTC 2026","","Selecting a layout","",""
"","75","should not display api key management button","Api Keys","Thu Mar 26 18:57:24 UTC 2026","passed","Thu Mar 26 18:57:24 UTC 2026","","","",""
"","8","when password is expired and on password reset page, no redirect occurs","AuthenticatedRoute","Thu Mar 26 19:01:31 UTC 2026","passed","Thu Mar 26 19:01:31 UTC 2026","","","",""
"","92","should display a total count of asset group members","AssetGroupEdit","Thu Mar 26 18:58:55 UTC 2026","passed","Thu Mar 26 18:58:55 UTC 2026","","","",""
