"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_ListAuditLogs","0","TestResources_ListAuditLogs","","Fri May 01 18:55:02 UTC 2026","passed","Fri May 01 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs","TestResources_ListAuditLogs"
"Test cases for TestLoginExpiry","0","TestLoginExpiry","","Fri May 01 18:55:39 UTC 2026","passed","Fri May 01 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginExpiry","TestLoginExpiry"
"","40","renders correctly when an unexpected nodeType is passed","NodeIcon","Fri May 01 19:00:07 UTC 2026","passed","Fri May 01 19:00:07 UTC 2026","","","",""
"Test cases for TestBuildErrorResponseDefault","0","TestBuildErrorResponseDefault","","Fri May 01 18:54:54 UTC 2026","passed","Fri May 01 18:54:54 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseDefault","TestBuildErrorResponseDefault"
"","1","should compute coordinates along a quadratic bezier curve for a given t value","bezier","Fri May 01 19:01:35 UTC 2026","passed","Fri May 01 19:01:35 UTC 2026","","","",""
"Test cases for TestResources_GetDatabaseCompleteness","73","TestResources_GetDatabaseCompleteness","","Fri May 01 18:55:02 UTC 2026","passed","Fri May 01 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDatabaseCompleteness","TestResources_GetDatabaseCompleteness"
"","2049","should allow user to create new SAML provder and then display it in the table","SSOConfiguration","Fri May 01 18:57:37 UTC 2026","passed","Fri May 01 18:57:39 UTC 2026","","","",""
"","21","should display the checkbox group title","Checkbox group","Fri May 01 19:00:30 UTC 2026","passed","Fri May 01 19:00:30 UTC 2026","","","",""
"Test cases for TestManagementResource_ListRoles_InvalidColumn","0","TestManagementResource_ListRoles_InvalidColumn","","Fri May 01 18:55:06 UTC 2026","passed","Fri May 01 18:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_InvalidColumn","TestManagementResource_ListRoles_InvalidColumn"
"","236","displays validation error messages when Save button is clicked and no form input is provided","PasswordDialog","Fri May 01 18:56:30 UTC 2026","passed","Fri May 01 18:56:31 UTC 2026","","","",""
"Test cases for TestTimeIsZero","0","TestTimeIsZero","","Fri May 01 18:55:04 UTC 2026","passed","Fri May 01 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeIsZero","TestTimeIsZero"
"Test cases for TestTenantRoles","0","TestTenantRoles","","Fri May 01 18:55:21 UTC 2026","passed","Fri May 01 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestTenantRoles","TestTenantRoles"
"","2","returns undefined for headers when db config timeout limit setting is disabled and state of is disable query limit is false","useExploreGraph","Fri May 01 18:56:59 UTC 2026","passed","Fri May 01 18:56:59 UTC 2026","userSettings","exploreGraphQueryFactory","",""
"","136","should display a ""Reset Password"" button","UserProfile","Fri May 01 18:57:55 UTC 2026","passed","Fri May 01 18:57:55 UTC 2026","","","",""
"","504","Download button opens a menu and selecting ""Visible Columns"" calls json2csv with selected columns only","ExploreTable","Fri May 01 18:55:57 UTC 2026","passed","Fri May 01 18:55:58 UTC 2026","","","",""
"Test cases for TestMarshalInt","0","TestMarshalInt","","Fri May 01 18:55:04 UTC 2026","passed","Fri May 01 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt","TestMarshalInt"
"","106","should render tag to Label content","TagToZoneLabelDialog","Fri May 01 18:58:45 UTC 2026","passed","Fri May 01 18:58:45 UTC 2026","","","",""
"","1175","should call the setCypherQuery handler when the value in the editor changes","CypherSearch","Fri May 01 18:56:41 UTC 2026","passed","Fri May 01 18:56:42 UTC 2026","","","",""
"","496","shows success notification after successful deletion","ActiveExtensionsCard","Fri May 01 18:56:21 UTC 2026","passed","Fri May 01 18:56:22 UTC 2026","","","",""
"Test cases for TestUnmarshalTimeText","0","TestUnmarshalTimeText","","Fri May 01 18:55:04 UTC 2026","passed","Fri May 01 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalTimeText","TestUnmarshalTimeText"
"Test cases for TestResources_BuildDeleteRequest","0","TestResources_BuildDeleteRequest","","Fri May 01 18:55:02 UTC 2026","passed","Fri May 01 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_BuildDeleteRequest","TestResources_BuildDeleteRequest"
"","13","renders nothing if flag is enabled and enabled prop is not provided","FeatureFlag","Fri May 01 18:59:43 UTC 2026","passed","Fri May 01 18:59:43 UTC 2026","","","",""
"","294","does fires TagToLabelDialog when the Label option is clicked","TagToZoneLabel","Fri May 01 18:56:10 UTC 2026","passed","Fri May 01 18:56:10 UTC 2026","","","",""
"","55","links to the specified route with global params intact when triggered by a splat route","AppLink","Fri May 01 18:59:01 UTC 2026","passed","Fri May 01 18:59:01 UTC 2026","","","",""
"","7681","checking a category updates all children and grandchildren","Pathfinding","Fri May 01 18:56:33 UTC 2026","passed","Fri May 01 18:56:41 UTC 2026","","","",""
"","47","displays a status indicator","StatusIndicator","Fri May 01 19:00:37 UTC 2026","passed","Fri May 01 19:00:37 UTC 2026","","","",""
"","7","does not return when label limit is not reached","useTagLimits","Fri May 01 18:56:28 UTC 2026","passed","Fri May 01 18:56:28 UTC 2026","","","",""
"","87","allows a consumer to swap the values of the two inputs and update the query params accordingly","usePathfindingSearch","Fri May 01 18:58:20 UTC 2026","passed","Fri May 01 18:58:21 UTC 2026","","","",""
"","47","initializes with the given state","useObjectState","Fri May 01 19:00:02 UTC 2026","passed","Fri May 01 19:00:02 UTC 2026","","","",""
"","278","toggles a source kind on with all nested graph data options","GraphDataCheckboxes","Fri May 01 18:56:55 UTC 2026","passed","Fri May 01 18:56:55 UTC 2026","","","",""
"","203","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","Fri May 01 18:56:46 UTC 2026","passed","Fri May 01 18:56:46 UTC 2026","","","",""
"","164","will request feature-flags when the user is fully authenticated","app","Fri May 01 19:01:42 UTC 2026","passed","Fri May 01 19:01:42 UTC 2026","","<Inner />","",""
"","1161","should call onSubmit with password when reset password button clicked","PasswordResetForm","Fri May 01 18:58:24 UTC 2026","passed","Fri May 01 18:58:26 UTC 2026","","","",""
"","6","displays lastlogontimestamp cell as NEVER when the value is -1","ExploreTableDataCell","Fri May 01 19:00:05 UTC 2026","passed","Fri May 01 19:00:05 UTC 2026","","","",""
"","0","returns null if paramValue is ''","useEnvironmentParams","Fri May 01 19:00:44 UTC 2026","passed","Fri May 01 19:00:44 UTC 2026","","parseEnvironmentAggregation","",""
"","167","renders the card with title and search input","ActiveExtensionsCard","Fri May 01 18:56:17 UTC 2026","passed","Fri May 01 18:56:17 UTC 2026","","","",""
"","75","shows the direct object list and expanded object list empty, when only direct objects in results","Seed Selection Results","Fri May 01 18:57:25 UTC 2026","passed","Fri May 01 18:57:25 UTC 2026","","","",""
"Test cases for TestInt64Scan","0","TestInt64Scan","","Fri May 01 18:55:04 UTC 2026","passed","Fri May 01 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Scan","TestInt64Scan"
"Test cases for TestFeatureFlag_HA","303","TestFeatureFlag_HA","","Fri May 01 18:55:03 UTC 2026","passed","Fri May 01 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlag_HA","TestFeatureFlag_HA"
"","50","displays the checkbox as checked if the filter params value is 'true'","AssetGroupEdit","Fri May 01 18:57:43 UTC 2026","passed","Fri May 01 18:57:43 UTC 2026","","Custom Member checkbox filter","",""
"","305","should render saml info provider","SSOProviderTable","Fri May 01 18:59:15 UTC 2026","passed","Fri May 01 18:59:15 UTC 2026","","","",""
"","291","calls handleError with ruleType when creating a rule fails","Rule Form","Fri May 01 18:56:24 UTC 2026","passed","Fri May 01 18:56:24 UTC 2026","","","",""
"","526","should display Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is true and read-only role is selected","CreateUserForm","Fri May 01 18:57:04 UTC 2026","passed","Fri May 01 18:57:05 UTC 2026","","","",""
"Test cases for TestManagementResource_SSOLoginHandler","8","TestManagementResource_SSOLoginHandler","","Fri May 01 18:55:39 UTC 2026","passed","Fri May 01 18:55:39 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_SSOLoginHandler","TestManagementResource_SSOLoginHandler"
"","83","returns an object with values for assetGroupTagId, params, and setPZQueryParams","usePZQueryParams","Fri May 01 18:58:57 UTC 2026","passed","Fri May 01 18:58:57 UTC 2026","","","",""
"","63","passes data to testing component","SavedQueriesProvider","Fri May 01 19:00:27 UTC 2026","passed","Fri May 01 19:00:27 UTC 2026","","","",""
"","78","renders an input box","SearchBar","Fri May 01 19:00:34 UTC 2026","passed","Fri May 01 19:00:34 UTC 2026","","","",""
"Test cases for TestNormalizeToUTF8","0","TestNormalizeToUTF8","","Fri May 01 18:55:21 UTC 2026","passed","Fri May 01 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8","TestNormalizeToUTF8"
"","0","should exclude operations within a tag when only the path matches but not all paths","opsFilter","Fri May 01 18:59:45 UTC 2026","passed","Fri May 01 18:59:45 UTC 2026","","","",""
"Test cases for TestPasswordValidator","0","TestPasswordValidator","","Fri May 01 18:55:20 UTC 2026","passed","Fri May 01 18:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestPasswordValidator","TestPasswordValidator"
"","1041","sets input text on date click","ManagedDatePicker - date validation","Fri May 01 18:58:33 UTC 2026","passed","Fri May 01 18:58:34 UTC 2026","","","",""
"Test cases for TestTextUnmarshalFloat","0","TestTextUnmarshalFloat","","Fri May 01 18:55:04 UTC 2026","passed","Fri May 01 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTextUnmarshalFloat","TestTextUnmarshalFloat"
"","55","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","CreateUserForm","Fri May 01 18:57:06 UTC 2026","passed","Fri May 01 18:57:06 UTC 2026","","","",""
"","306","should render","SSOProviderTable","Fri May 01 18:59:21 UTC 2026","passed","Fri May 01 18:59:21 UTC 2026","","","",""
