"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_GetAIACAEntityInfo","263","TestResources_GetAIACAEntityInfo","","Mon Jul 20 18:55:11 UTC 2026","passed","Mon Jul 20 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"Test cases for TestFloatPointer","0","TestFloatPointer","","Mon Jul 20 18:55:17 UTC 2026","passed","Mon Jul 20 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatPointer","TestFloatPointer"
"Test cases for TestPredefinedNodeNamePrefixes","0","TestPredefinedNodeNamePrefixes","","Mon Jul 20 18:55:32 UTC 2026","passed","Mon Jul 20 18:55:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestPredefinedNodeNamePrefixes","TestPredefinedNodeNamePrefixes"
"Test cases for TestManagementResource_UpdateUser_DuplicateEmailError","0","TestManagementResource_UpdateUser_DuplicateEmailError","","Mon Jul 20 18:55:27 UTC 2026","passed","Mon Jul 20 18:55:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_DuplicateEmailError","TestManagementResource_UpdateUser_DuplicateEmailError"
"Test cases for TestManagementResource_DeleteUser_UserCannotSelfDelete","1189","TestManagementResource_DeleteUser_UserCannotSelfDelete","","Mon Jul 20 18:55:32 UTC 2026","passed","Mon Jul 20 18:55:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_UserCannotSelfDelete","TestManagementResource_DeleteUser_UserCannotSelfDelete"
"Test cases for TestMergedFS_ReadDir","0","TestMergedFS_ReadDir","","Mon Jul 20 18:55:17 UTC 2026","passed","Mon Jul 20 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestMergedFS_ReadDir","TestMergedFS_ReadDir"
"","17","tag members refetches on environment change","the useAssetGroupTags utilities","Mon Jul 20 18:58:03 UTC 2026","passed","Mon Jul 20 18:58:03 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroupMemberCount_Success","0","TestResources_GetAssetGroupMemberCount_Success","","Mon Jul 20 18:55:11 UTC 2026","passed","Mon Jul 20 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_Success","TestResources_GetAssetGroupMemberCount_Success"
"Test cases for TestTracker_HasEdge_NilVsEmptyProperties","0","TestTracker_HasEdge_NilVsEmptyProperties","","Mon Jul 20 18:55:32 UTC 2026","passed","Mon Jul 20 18:55:32 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/post/TestTracker_HasEdge_NilVsEmptyProperties","TestTracker_HasEdge_NilVsEmptyProperties"
"","92","renders a filter button","FileIngestFilterDialog","Mon Jul 20 18:57:47 UTC 2026","passed","Mon Jul 20 18:57:48 UTC 2026","","","",""
"","385","disables checkboxes by default","GraphDataCheckboxes","Mon Jul 20 18:57:23 UTC 2026","passed","Mon Jul 20 18:57:24 UTC 2026","","","",""
"","0","returns false when the response contains relationship_id instead","isNodeResponse","Mon Jul 20 18:58:42 UTC 2026","passed","Mon Jul 20 18:58:42 UTC 2026","","","",""
"Test cases for TestStringScan","0","TestStringScan","","Mon Jul 20 18:55:17 UTC 2026","passed","Mon Jul 20 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestStringScan","TestStringScan"
"Test cases for TestResources_GetContainerEntityInfo","266","TestResources_GetContainerEntityInfo","","Mon Jul 20 18:55:11 UTC 2026","passed","Mon Jul 20 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetContainerEntityInfo","TestResources_GetContainerEntityInfo"
"","678","does not allow confirmation while dates are invalid","FileIngestFilterDialog","Mon Jul 20 18:57:51 UTC 2026","passed","Mon Jul 20 18:57:51 UTC 2026","","Date Range Inputs","",""
"Test cases for TestMaybeSubmitRelationshipUpdate","1","TestMaybeSubmitRelationshipUpdate","","Mon Jul 20 18:55:23 UTC 2026","passed","Mon Jul 20 18:55:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitRelationshipUpdate","TestMaybeSubmitRelationshipUpdate"
"","161","shows ""Expired"" in red when the expiration date has already passed","UserTokenManagementDialog - API Expiration Date column","Mon Jul 20 18:58:03 UTC 2026","passed","Mon Jul 20 18:58:03 UTC 2026","","","",""
"","0","should ignore case when filtering","compareTerm","Mon Jul 20 19:00:25 UTC 2026","passed","Mon Jul 20 19:00:25 UTC 2026","","","",""
"Test cases for TestNewAuditLog","0","TestNewAuditLog","","Mon Jul 20 18:55:17 UTC 2026","passed","Mon Jul 20 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog","TestNewAuditLog"
"Test cases for TestParseFilterOperator","1","TestParseFilterOperator","","Mon Jul 20 18:55:35 UTC 2026","passed","Mon Jul 20 18:55:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/params/TestParseFilterOperator","TestParseFilterOperator"
"","11","uses the discardQueryParams prop to discard all query params on the redirect","AppNavigate","Mon Jul 20 19:00:12 UTC 2026","passed","Mon Jul 20 19:00:12 UTC 2026","","","",""
"","561","should show open graph environment options when the feature flag is enabled","Open Graph feature flag","Mon Jul 20 18:57:41 UTC 2026","passed","Mon Jul 20 18:57:41 UTC 2026","","","",""
"","103","shows the direct object and expanded object list when results are present for both","Seed Selection Results","Mon Jul 20 18:58:01 UTC 2026","passed","Mon Jul 20 18:58:01 UTC 2026","","","",""
"Test cases for TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds","0","TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds","","Mon Jul 20 18:55:18 UTC 2026","passed","Mon Jul 20 18:55:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds","TestRewriter_Enter_ADAttackPathsShortcut_ReplacesKinds"
"Test cases for TestResources_GetDatabaseCompleteness","110","TestResources_GetDatabaseCompleteness","","Mon Jul 20 18:55:11 UTC 2026","passed","Mon Jul 20 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetDatabaseCompleteness","TestResources_GetDatabaseCompleteness"
"","0","returns false if arrays have different length","areArraysSimilar","Mon Jul 20 19:01:06 UTC 2026","passed","Mon Jul 20 19:01:06 UTC 2026","","","",""
"","539","displays current password error messages when current password is empty","PasswordDialog","Mon Jul 20 18:56:51 UTC 2026","passed","Mon Jul 20 18:56:52 UTC 2026","","","",""
"Test cases for TestManagementResource_EnrollMFA","3858","TestManagementResource_EnrollMFA","","Mon Jul 20 18:55:40 UTC 2026","passed","Mon Jul 20 18:55:44 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_EnrollMFA","TestManagementResource_EnrollMFA"
"Test cases for TestManagementResource_GetSAMLProvider","7","TestManagementResource_GetSAMLProvider","","Mon Jul 20 18:55:55 UTC 2026","passed","Mon Jul 20 18:55:55 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetSAMLProvider","TestManagementResource_GetSAMLProvider"
"Test cases for TestDomainSelectors_GetFilterCriteria_Domain","0","TestDomainSelectors_GetFilterCriteria_Domain","","Mon Jul 20 18:55:17 UTC 2026","passed","Mon Jul 20 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestDomainSelectors_GetFilterCriteria_Domain","TestDomainSelectors_GetFilterCriteria_Domain"
"","373","disables confirm button until extension name is typed correctly","ActiveExtensionsCard","Mon Jul 20 18:56:32 UTC 2026","passed","Mon Jul 20 18:56:32 UTC 2026","","","",""
"","40","renders nothing when the response contains no stats","OpenGraphInfo","Mon Jul 20 18:57:45 UTC 2026","passed","Mon Jul 20 18:57:45 UTC 2026","","","",""
"","0","reports an Object ID-specific error when creating a rule and ruleType is SeedTypeObjectId and seeds are required","handleError","Mon Jul 20 18:57:40 UTC 2026","passed","Mon Jul 20 18:57:40 UTC 2026","","","",""
"","117","calls handleFilterChange with all filter types and empty strings when clicked while filters are active","AssetGroupEdit","Mon Jul 20 18:58:14 UTC 2026","passed","Mon Jul 20 18:58:14 UTC 2026","","Clear Filters button","",""
"","1121","renders asset group edit options with graph write permissions","ContextMenu","Mon Jul 20 18:57:56 UTC 2026","passed","Mon Jul 20 18:57:57 UTC 2026","","","",""
"Test cases for TestMatches_Success","0","TestMatches_Success","","Mon Jul 20 18:55:17 UTC 2026","passed","Mon Jul 20 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_Success","TestMatches_Success"
"","9","constructs correct URLSearchParams with all filters","createHistoryParams","Mon Jul 20 19:00:35 UTC 2026","passed","Mon Jul 20 19:00:35 UTC 2026","","","",""
"","264","validates that the name input is under the max length","Tag Form","Mon Jul 20 18:56:03 UTC 2026","passed","Mon Jul 20 18:56:03 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_InvalidID","2","TestResources_UpdateSavedQuery_InvalidID","","Mon Jul 20 18:55:11 UTC 2026","passed","Mon Jul 20 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_InvalidID","TestResources_UpdateSavedQuery_InvalidID"
"","56","renders null when items is undefined","KindInfoItems","Mon Jul 20 18:58:38 UTC 2026","passed","Mon Jul 20 18:58:38 UTC 2026","","","",""
"","185","shows a loading state","FileIngestTable","Mon Jul 20 18:57:09 UTC 2026","passed","Mon Jul 20 18:57:09 UTC 2026","","","",""
"","1514","when user performs a pathfinding search, the selection for the start node is carried over to the `search` tab","ExploreSearch interaction","Mon Jul 20 19:02:11 UTC 2026","passed","Mon Jul 20 19:02:13 UTC 2026","","","",""
