"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestNormalizeToUTF8_LargeInput","0","TestNormalizeToUTF8_LargeInput","","Tue May 26 18:55:26 UTC 2026","passed","Tue May 26 18:55:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/bomenc/TestNormalizeToUTF8_LargeInput","TestNormalizeToUTF8_LargeInput"
"","1","floors DateTime objects to the nearest minute","floorToNearestMinute","Tue May 26 18:59:31 UTC 2026","passed","Tue May 26 18:59:31 UTC 2026","","","",""
"","0","prefixes each edge_kind with a colon for relationshipTypes","graphSchema","Tue May 26 18:59:42 UTC 2026","passed","Tue May 26 18:59:42 UTC 2026","","","",""
"","311","toggles a source kind off from all selected nested graph data options","GraphDataCheckboxes","Tue May 26 18:57:04 UTC 2026","passed","Tue May 26 18:57:04 UTC 2026","","","",""
"Test cases for TestInt64Scan","0","TestInt64Scan","","Tue May 26 18:55:13 UTC 2026","passed","Tue May 26 18:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestInt64Scan","TestInt64Scan"
"","14","renders note content when currentNote is present","HistoryNotes Component","Tue May 26 18:59:53 UTC 2026","passed","Tue May 26 18:59:53 UTC 2026","","","",""
"Test cases for TestParseOptionalBool","0","TestParseOptionalBool","","Tue May 26 18:54:59 UTC 2026","passed","Tue May 26 18:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestParseOptionalBool","TestParseOptionalBool"
"","437","navigates to object details when clicking an object row","ObjectsAccordion","Tue May 26 18:59:21 UTC 2026","passed","Tue May 26 18:59:21 UTC 2026","","","",""
"","4","displays a pulsing indicator","StatusIndicator","Tue May 26 18:59:59 UTC 2026","passed","Tue May 26 18:59:59 UTC 2026","","","",""
"","140","should display a ""Reset Password"" button","UserProfile","Tue May 26 18:57:45 UTC 2026","passed","Tue May 26 18:57:45 UTC 2026","","","",""
"","231","shows all extensions when search is cleared","ActiveExtensionsCard","Tue May 26 18:56:19 UTC 2026","passed","Tue May 26 18:56:19 UTC 2026","","","",""
"","174","should display ""Disable Multi-Factor Authentication?"" title","Enable2FADialog","Tue May 26 18:59:00 UTC 2026","passed","Tue May 26 18:59:00 UTC 2026","","","",""
"Test cases for TestHandleDatabaseError","0","TestHandleDatabaseError","","Tue May 26 18:54:59 UTC 2026","passed","Tue May 26 18:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestHandleDatabaseError","TestHandleDatabaseError"
"Test cases for TestWriteResponseWrapperWithPagination","0","TestWriteResponseWrapperWithPagination","","Tue May 26 18:54:59 UTC 2026","passed","Tue May 26 18:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestWriteResponseWrapperWithPagination","TestWriteResponseWrapperWithPagination"
"","3","should include a tag with only the matching operations when the path matches","opsFilter","Tue May 26 18:59:17 UTC 2026","passed","Tue May 26 18:59:17 UTC 2026","","","",""
