"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11","uses the discardQueryParams prop to discard all query params on the redirect","AppNavigate","Wed Mar 25 18:59:28 UTC 2026","passed","Wed Mar 25 18:59:28 UTC 2026","","","",""
"Test cases for TestDisenrollMFA_Success","829","TestDisenrollMFA_Success","","Wed Mar 25 18:55:34 UTC 2026","passed","Wed Mar 25 18:55:34 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Success","TestDisenrollMFA_Success"
"Test cases for TestFoldr","0","TestFoldr","","Wed Mar 25 18:55:20 UTC 2026","passed","Wed Mar 25 18:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFoldr","TestFoldr"
"Test cases for TestFilter","0","TestFilter","","Wed Mar 25 18:55:20 UTC 2026","passed","Wed Mar 25 18:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestFilter","TestFilter"
"","126","does not show View in Explore if in object rule type","Seed Selection Results","Wed Mar 25 18:56:58 UTC 2026","passed","Wed Mar 25 18:56:59 UTC 2026","","","",""
"","182","allows a user to upload a single file and displays its name in the dialog","SchemaUploadDialog","Wed Mar 25 18:57:52 UTC 2026","passed","Wed Mar 25 18:57:53 UTC 2026","","","",""
"Test cases for TestResources_GetBaseEntityInfo","180","TestResources_GetBaseEntityInfo","","Wed Mar 25 18:55:03 UTC 2026","passed","Wed Mar 25 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetBaseEntityInfo","TestResources_GetBaseEntityInfo"
"","2620","should close the edge filtering dialog when user clicks cancel button","EdgeFilter","Wed Mar 25 18:58:21 UTC 2026","passed","Wed Mar 25 18:58:23 UTC 2026","","","",""
"","48","displays the value from filterParams.node_type","AssetGroupEdit","Wed Mar 25 18:57:17 UTC 2026","passed","Wed Mar 25 18:57:17 UTC 2026","","Node Type dropdown filter","",""
"","17","renders note content when currentNote is present","HistoryNotes Component","Wed Mar 25 19:00:28 UTC 2026","passed","Wed Mar 25 19:00:28 UTC 2026","","","",""
"","56","renders section when no errors occur","EntityInfoCollapsibleSection","Wed Mar 25 19:00:14 UTC 2026","passed","Wed Mar 25 19:00:14 UTC 2026","","","",""
"","7","updates key in state","useObjectState","Wed Mar 25 18:59:59 UTC 2026","passed","Wed Mar 25 18:59:59 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","0","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","","Wed Mar 25 18:55:03 UTC 2026","passed","Wed Mar 25 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser"
"","0","A type and keyword were provided but there were no results available","Getting the text for the disabled item display for a search when there are no results","Wed Mar 25 18:58:41 UTC 2026","passed","Wed Mar 25 18:58:41 UTC 2026","","Empty data states","",""
"Test cases for TestConvertDomainToNode_InheritanceHashes","0","TestConvertDomainToNode_InheritanceHashes","","Wed Mar 25 18:55:19 UTC 2026","passed","Wed Mar 25 18:55:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertDomainToNode_InheritanceHashes","TestConvertDomainToNode_InheritanceHashes"
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","Wed Mar 25 18:55:05 UTC 2026","passed","Wed Mar 25 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"Test cases for TestMap","0","TestMap","","Wed Mar 25 18:55:20 UTC 2026","passed","Wed Mar 25 18:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/TestMap","TestMap"
"","233","should handle close event","TagToZoneLabelDialog","Wed Mar 25 18:58:41 UTC 2026","passed","Wed Mar 25 18:58:41 UTC 2026","","","",""
"","791","sets the selectedItem param and closes popper when a node is selected","GraphControls","Wed Mar 25 18:56:51 UTC 2026","passed","Wed Mar 25 18:56:52 UTC 2026","","Searching current results","",""
"","226","Verify Vault Reader count is the count returned by All Readers","EntityInfoDataTable","Wed Mar 25 18:57:29 UTC 2026","passed","Wed Mar 25 18:57:29 UTC 2026","","Node count for Vault Readers nested table","",""
"","19","will update the selected filters based on the values stored in query params when the initialize function is called","usePathfindingFilters","Wed Mar 25 19:00:10 UTC 2026","passed","Wed Mar 25 19:00:10 UTC 2026","","","",""
"","53","selector members refetches on envrionment change","the useAssetGroupTags utilities","Wed Mar 25 18:57:02 UTC 2026","passed","Wed Mar 25 18:57:02 UTC 2026","","","",""
"Test cases for TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","0","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","","Wed Mar 25 18:55:09 UTC 2026","passed","Wed Mar 25 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_JSONMarshalError","TestCacheEntryDigester_DigestEndpoint_JSONMarshalError"
"","182","should render action list item that handles a function","MainNav","Wed Mar 25 18:56:50 UTC 2026","passed","Wed Mar 25 18:56:50 UTC 2026","","","",""
"Test cases for TestBoolValueOrZero","0","TestBoolValueOrZero","","Wed Mar 25 18:55:05 UTC 2026","passed","Wed Mar 25 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolValueOrZero","TestBoolValueOrZero"
"Test cases for TestPasswordValidator","0","TestPasswordValidator","","Wed Mar 25 18:55:14 UTC 2026","passed","Wed Mar 25 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestPasswordValidator","TestPasswordValidator"
"Test cases for TestRandomDurationBetween","17","TestRandomDurationBetween","","Wed Mar 25 18:55:04 UTC 2026","passed","Wed Mar 25 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestRandomDurationBetween","TestRandomDurationBetween"
"Test cases for Test_ParseGraphSortParameters_InvalidSortColumn","0","Test_ParseGraphSortParameters_InvalidSortColumn","","Wed Mar 25 18:54:53 UTC 2026","passed","Wed Mar 25 18:54:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/Test_ParseGraphSortParameters_InvalidSortColumn","Test_ParseGraphSortParameters_InvalidSortColumn"
"","258","The API key management option should appear in profile page if the user is configured for SAML login","UserProfile with SSO User","Wed Mar 25 18:57:28 UTC 2026","passed","Wed Mar 25 18:57:28 UTC 2026","","","",""
"","116","requests finished jobs","useFinishedJobs","Wed Mar 25 18:58:08 UTC 2026","passed","Wed Mar 25 18:58:08 UTC 2026","","","",""
"","146","toggles a child off","SourceKindsCheckboxes","Wed Mar 25 18:58:03 UTC 2026","passed","Wed Mar 25 18:58:03 UTC 2026","","","",""
"","46","indicates that filters are inactive","AssetGroupEdit","Wed Mar 25 18:57:17 UTC 2026","passed","Wed Mar 25 18:57:17 UTC 2026","","","",""
