"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for Test_ValidateGraph","12","Test_ValidateGraph","","Tue May 19 00:55:04 UTC 2026","passed","Tue May 19 00:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/Test_ValidateGraph","Test_ValidateGraph"
"Test cases for TestMatches_FailureStatus","1","TestMatches_FailureStatus","","Tue May 19 00:55:03 UTC 2026","passed","Tue May 19 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureStatus","TestMatches_FailureStatus"
"","101","renders a button when actor is not BloodHoundString and note exists","NoteCell component","Tue May 19 00:59:50 UTC 2026","passed","Tue May 19 00:59:50 UTC 2026","","","",""
"","92","should display ""Password"" input","Enable2FADialog","Tue May 19 00:59:47 UTC 2026","passed","Tue May 19 00:59:47 UTC 2026","","","",""
"Test cases for TestValidateTOTPSecret","0","TestValidateTOTPSecret","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"","254","should disable Cancel and Save buttons while isLoading is true","UpdateUserDialog","Tue May 19 00:57:19 UTC 2026","passed","Tue May 19 00:57:19 UTC 2026","","","",""
"","473","should not call onSubmit when expired password is not supplied when reset password button clicked","PasswordResetForm","Tue May 19 00:58:48 UTC 2026","passed","Tue May 19 00:58:49 UTC 2026","","","",""
"Test cases for TestGC_NewDataPruningDaemon","0","TestGC_NewDataPruningDaemon","","Tue May 19 00:55:03 UTC 2026","passed","Tue May 19 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/gc/TestGC_NewDataPruningDaemon","TestGC_NewDataPruningDaemon"
"Test cases for TestParseAGMembersFromNodes_","0","TestParseAGMembersFromNodes_","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseAGMembersFromNodes_","TestParseAGMembersFromNodes_"
"","5","returns empty array when environments is empty","filterAndSearchEnvironments","Tue May 19 00:56:24 UTC 2026","passed","Tue May 19 00:56:24 UTC 2026","","with empty environments","",""
"Test cases for TestResources_ListADDomainContainedUsers","1","TestResources_ListADDomainContainedUsers","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainContainedUsers","TestResources_ListADDomainContainedUsers"
"","8","updates key in state","useObjectState","Tue May 19 01:00:27 UTC 2026","passed","Tue May 19 01:00:27 UTC 2026","","","",""
"","197","a timeout response from the server is handled","ExploreSearchCombobox with search timeout","Tue May 19 00:58:04 UTC 2026","passed","Tue May 19 00:58:04 UTC 2026","","","",""
"Test cases for TestExpireUserAuthSecret_Success","0","TestExpireUserAuthSecret_Success","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestExpireUserAuthSecret_Success","TestExpireUserAuthSecret_Success"
"","148","should display an error when error prop is truthy","SaveQueryDialog","Tue May 19 00:56:09 UTC 2026","passed","Tue May 19 00:56:09 UTC 2026","","","",""
"","1852","should display search results when the user enters text","AssetGroupEdit","Tue May 19 00:59:29 UTC 2026","passed","Tue May 19 00:59:31 UTC 2026","","","",""
"","9","renders the LabelSelector when available and on a Label page","TagSelector","Tue May 19 00:59:24 UTC 2026","passed","Tue May 19 00:59:24 UTC 2026","","","",""
"","897","should render","CypherSearch","Tue May 19 00:56:54 UTC 2026","passed","Tue May 19 00:56:54 UTC 2026","","","",""
"Test cases for TestResources_ListTrustedCAs","0","TestResources_ListTrustedCAs","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListTrustedCAs","TestResources_ListTrustedCAs"
"Test cases for TestOrphanFileSweeper_Clear","0","TestOrphanFileSweeper_Clear","","Tue May 19 00:55:03 UTC 2026","passed","Tue May 19 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/datapipe/TestOrphanFileSweeper_Clear","TestOrphanFileSweeper_Clear"
"","240","sets the calendar date to match the valid","ManagedDatePicker - value","Tue May 19 00:58:56 UTC 2026","passed","Tue May 19 00:58:57 UTC 2026","","","",""
"","1803","should render search input","Pathfinding","Tue May 19 00:56:41 UTC 2026","passed","Tue May 19 00:56:43 UTC 2026","","","",""
"","15","renders custom icon correctly","NodeIcon","Tue May 19 01:00:32 UTC 2026","passed","Tue May 19 01:00:32 UTC 2026","","","",""
"Test cases for TestLoginExpiry","0","TestLoginExpiry","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestLoginExpiry","TestLoginExpiry"
"","56","does not render count for a selected zone if prop is not set","DynamicDetails","Tue May 19 00:58:19 UTC 2026","passed","Tue May 19 00:58:19 UTC 2026","","","",""
"","267","sets a secondary=id and searchType=pathfinding when primary is truethy","ContextMenu","Tue May 19 00:57:43 UTC 2026","passed","Tue May 19 00:57:43 UTC 2026","","","",""
"Test cases for TestDisenrollMFA_Failure","0","TestDisenrollMFA_Failure","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestDisenrollMFA_Failure","TestDisenrollMFA_Failure"
"","1027","opens a submenu when user hovers over `Copy`","ContextMenu","Tue May 19 01:02:02 UTC 2026","passed","Tue May 19 01:02:03 UTC 2026","","","",""
"Test cases for Test_SetApplicationConfiguration","1","Test_SetApplicationConfiguration","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_SetApplicationConfiguration","Test_SetApplicationConfiguration"
"","368","handles removing from a tier zero asset group","AssetGroupMenuItem","Tue May 19 01:01:42 UTC 2026","passed","Tue May 19 01:01:42 UTC 2026","","removing from an asset group","",""
"","156","does not highlight the table option when isExploreTableSelected is true but isExploreLayoutSelected is false","GraphControls","Tue May 19 00:56:25 UTC 2026","passed","Tue May 19 00:56:26 UTC 2026","","Table view selection state","",""
"","894","should not have less characters than the minimum requirement","CreateUserForm","Tue May 19 00:56:38 UTC 2026","passed","Tue May 19 00:56:39 UTC 2026","","","",""
"","103","highlights the selectedLayout when isExploreLayoutSelected is true","GraphControls","Tue May 19 00:56:25 UTC 2026","passed","Tue May 19 00:56:25 UTC 2026","","Selecting a layout","",""
"Test cases for TestFloatScan","0","TestFloatScan","","Tue May 19 00:55:03 UTC 2026","passed","Tue May 19 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatScan","TestFloatScan"
"Test cases for TestIntFrom","0","TestIntFrom","","Tue May 19 00:55:03 UTC 2026","passed","Tue May 19 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntFrom","TestIntFrom"
"","1","filters by user-provided platform","filterAndSearchEnvironments","Tue May 19 00:56:24 UTC 2026","passed","Tue May 19 00:56:24 UTC 2026","","platform filters","",""
"Test cases for TestResources_DeleteSavedQuery_DBError","0","TestResources_DeleteSavedQuery_DBError","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_DBError","TestResources_DeleteSavedQuery_DBError"
"","0","Fetching the data timed out","Getting the text for the disabled item display for a search when there are no results","Tue May 19 00:59:32 UTC 2026","passed","Tue May 19 00:59:32 UTC 2026","","Error states","",""
"","176","renders a button for opening the dialog","SchemaUploadDialog","Tue May 19 00:57:29 UTC 2026","passed","Tue May 19 00:57:29 UTC 2026","","","",""
"","199","disables any available button toggles if the user lacks the permission","EarlyAccessFeatures","Tue May 19 01:02:10 UTC 2026","passed","Tue May 19 01:02:11 UTC 2026","","","",""
"","577","should not allow the input to exceed the allowed length","CreateUserForm","Tue May 19 00:56:39 UTC 2026","passed","Tue May 19 00:56:40 UTC 2026","","","",""
"","57","is disabled if no filters are active","AssetGroupEdit","Tue May 19 00:58:04 UTC 2026","passed","Tue May 19 00:58:05 UTC 2026","","Clear Filters button","",""
"","234","renders the form for editing an existing label","Tag Form","Tue May 19 00:56:07 UTC 2026","passed","Tue May 19 00:56:07 UTC 2026","","","",""
"","17","renders the tooltip icon when tooltipText prop is passed","ColumnHeaders","Tue May 19 00:59:00 UTC 2026","passed","Tue May 19 00:59:00 UTC 2026","","SortableHeader with Tooltip","",""
"","47","uses the discardQueryParams prop to discard all query params on the link","AppLink","Tue May 19 00:59:24 UTC 2026","passed","Tue May 19 00:59:24 UTC 2026","","","",""
"Test cases for TestManagementResource_GetRole","9","TestManagementResource_GetRole","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetRole","TestManagementResource_GetRole"
"","1383","should render","EdgeInfoHeader","Tue May 19 00:59:44 UTC 2026","passed","Tue May 19 00:59:45 UTC 2026","","","",""
"","422","filters by the selected user","FileIngestFilterDialog","Tue May 19 00:57:35 UTC 2026","passed","Tue May 19 00:57:36 UTC 2026","","User Select","",""
"","0","returns false if value is 'array'","searchParams","Tue May 19 00:59:39 UTC 2026","passed","Tue May 19 00:59:39 UTC 2026","","isEmptyParam","",""
"Test cases for TestTimeScanValue","0","TestTimeScanValue","","Tue May 19 00:55:03 UTC 2026","passed","Tue May 19 00:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestTimeScanValue","TestTimeScanValue"
"","912","should render many sections with many navigation items","SubNav","Tue May 19 01:00:00 UTC 2026","passed","Tue May 19 01:00:01 UTC 2026","","","",""
"","7","does not render when selector is default","Delete Selector Button rendering","Tue May 19 01:00:52 UTC 2026","passed","Tue May 19 01:00:52 UTC 2026","","","",""
"","3","should return null if the edge key does not have enough information","getEdgeDataFromKey","Tue May 19 01:02:25 UTC 2026","passed","Tue May 19 01:02:25 UTC 2026","","","",""
"Test cases for TestRequiredValidator","0","TestRequiredValidator","","Tue May 19 00:55:07 UTC 2026","passed","Tue May 19 00:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestRequiredValidator","TestRequiredValidator"
"Test cases for TestResources_ListADEntityControllables","2","TestResources_ListADEntityControllables","","Tue May 19 00:55:02 UTC 2026","passed","Tue May 19 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADEntityControllables","TestResources_ListADEntityControllables"
