"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","40","applies empty state height when no results","ActiveExtensionsCard","Wed Mar 18 00:56:10 UTC 2026","passed","Wed Mar 18 00:56:10 UTC 2026","","","",""
"Test cases for TestFeatureFlagManagerPoller","73","TestFeatureFlagManagerPoller","","Wed Mar 18 00:54:48 UTC 2026","passed","Wed Mar 18 00:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/daemons/changelog/TestFeatureFlagManagerPoller","TestFeatureFlagManagerPoller"
"Test cases for TestQueries_GetEntityResults","0","TestQueries_GetEntityResults","","Wed Mar 18 00:54:51 UTC 2026","passed","Wed Mar 18 00:54:51 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetEntityResults","TestQueries_GetEntityResults"
"","116","should call onLoginViaSAML when login via sso button clicked","LoginForm","Wed Mar 18 00:59:35 UTC 2026","passed","Wed Mar 18 00:59:35 UTC 2026","","","",""
"","151","a null response from the server is handled","ExploreSearchCombobox with null response","Wed Mar 18 00:57:02 UTC 2026","passed","Wed Mar 18 00:57:02 UTC 2026","","","",""
"","142","Should display headers for member name and count","AssetGroupMemberList","Wed Mar 18 00:59:29 UTC 2026","passed","Wed Mar 18 00:59:29 UTC 2026","","","",""
"Test cases for TestCache_Reset","0","TestCache_Reset","","Wed Mar 18 00:54:56 UTC 2026","passed","Wed Mar 18 00:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/cache/TestCache_Reset","TestCache_Reset"
"","996","displays validation error messages when password does not meet requirements","PasswordDialog","Wed Mar 18 00:56:18 UTC 2026","passed","Wed Mar 18 00:56:19 UTC 2026","","","",""
"Test cases for TestResources_ListADDomainForeignUsers","1","TestResources_ListADDomainForeignUsers","","Wed Mar 18 00:54:46 UTC 2026","passed","Wed Mar 18 00:54:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADDomainForeignUsers","TestResources_ListADDomainForeignUsers"
"","701","filters by the selected status","FileIngestFilterDialog","Wed Mar 18 00:56:36 UTC 2026","passed","Wed Mar 18 00:56:37 UTC 2026","","Status Select","",""
