"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","364","renders total rules and accordion sections","RulesAccordion","Wed Feb 18 18:58:13 UTC 2026","passed","Wed Feb 18 18:58:13 UTC 2026","","","",""
"Test cases for TestHandleDatabaseError","0","TestHandleDatabaseError","","Wed Feb 18 18:54:50 UTC 2026","passed","Wed Feb 18 18:54:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestHandleDatabaseError","TestHandleDatabaseError"
"Test cases for TestDeduplicateKinds","0","TestDeduplicateKinds","","Wed Feb 18 18:55:07 UTC 2026","passed","Wed Feb 18 18:55:07 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestDeduplicateKinds","TestDeduplicateKinds"
"","139","should have a disabled continue button","TagToZoneLabelDialog","Wed Feb 18 18:58:07 UTC 2026","passed","Wed Feb 18 18:58:08 UTC 2026","","","",""
"Test cases for TestBuildSQLSort","4","TestBuildSQLSort","","Wed Feb 18 18:54:50 UTC 2026","passed","Wed Feb 18 18:54:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildSQLSort","TestBuildSQLSort"
"Test cases for TestGetOrderForNeo4jQuery","0","TestGetOrderForNeo4jQuery","","Wed Feb 18 18:55:09 UTC 2026","passed","Wed Feb 18 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/TestGetOrderForNeo4jQuery","TestGetOrderForNeo4jQuery"
"","370","calls openOIDCProviderDialog when OIDC Provider menu item is clicked","CreateMenu","Wed Feb 18 18:56:50 UTC 2026","passed","Wed Feb 18 18:56:50 UTC 2026","","oidc_support feature flag enabled","",""
"","1","returns a function that can set arrays query params removes previous values set to that array query param","searchParams","Wed Feb 18 18:58:41 UTC 2026","passed","Wed Feb 18 18:58:41 UTC 2026","","setSingleParamFactory","",""
"","5","does not request finished jobs if lacking permission","useFinishedJobs","Wed Feb 18 18:57:36 UTC 2026","passed","Wed Feb 18 18:57:36 UTC 2026","","","",""
"Test cases for TestAssetGroupSelectorSpec_Validate","0","TestAssetGroupSelectorSpec_Validate","","Wed Feb 18 18:55:04 UTC 2026","passed","Wed Feb 18 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestAssetGroupSelectorSpec_Validate","TestAssetGroupSelectorSpec_Validate"
"","65","returns the full environment for the environmentid passed","useAvailableEnvironments","Wed Feb 18 18:59:16 UTC 2026","passed","Wed Feb 18 18:59:16 UTC 2026","","useSelectedEnvironment","",""
