"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestFloatPointer","0","TestFloatPointer","","Sat Feb 14 00:54:49 UTC 2026","passed","Sat Feb 14 00:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatPointer","TestFloatPointer"
"","0","should ignore case when filtering","OperationsFilterPlugin","Sat Feb 14 01:00:22 UTC 2026","passed","Sat Feb 14 01:00:22 UTC 2026","","","",""
"","482","should close the dialog when the Cancel button is clicked","Privilege Zones History Filter Dialog","Sat Feb 14 00:57:45 UTC 2026","passed","Sat Feb 14 00:57:46 UTC 2026","","","",""
"Test cases for TestRequiredValidator","0","TestRequiredValidator","","Sat Feb 14 00:54:56 UTC 2026","passed","Sat Feb 14 00:54:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestRequiredValidator","TestRequiredValidator"
"Test cases for TestRoleAssignments_UsersWithoutRoles","0","TestRoleAssignments_UsersWithoutRoles","","Sat Feb 14 00:54:57 UTC 2026","passed","Sat Feb 14 00:54:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/azure/TestRoleAssignments_UsersWithoutRoles","TestRoleAssignments_UsersWithoutRoles"
"","2","The data is loading","Getting the text for the disabled item display for a search when there are no results","Sat Feb 14 00:58:17 UTC 2026","passed","Sat Feb 14 00:58:17 UTC 2026","","Loading states","",""
"Test cases for TestManagementResource_DeleteUser_GetUserError","0","TestManagementResource_DeleteUser_GetUserError","","Sat Feb 14 00:55:01 UTC 2026","passed","Sat Feb 14 00:55:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_GetUserError","TestManagementResource_DeleteUser_GetUserError"
"Test cases for Test_signedRequestDate","0","Test_signedRequestDate","","Sat Feb 14 00:54:37 UTC 2026","passed","Sat Feb 14 00:54:37 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_signedRequestDate","Test_signedRequestDate"
"","7","displays lastlogontimestamp cell as NEVER when the value is -1","ExploreTableDataCell","Sat Feb 14 00:59:38 UTC 2026","passed","Sat Feb 14 00:59:38 UTC 2026","","","",""
"Test cases for TestFloatIsZero","0","TestFloatIsZero","","Sat Feb 14 00:54:49 UTC 2026","passed","Sat Feb 14 00:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestFloatIsZero","TestFloatIsZero"
"Test cases for TestJSONFloat_MarshalJSON_NaN","0","TestJSONFloat_MarshalJSON_NaN","","Sat Feb 14 00:54:49 UTC 2026","passed","Sat Feb 14 00:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/nan/TestJSONFloat_MarshalJSON_NaN","TestJSONFloat_MarshalJSON_NaN"
"","0","returns false if value is 'string'","searchParams","Sat Feb 14 00:58:47 UTC 2026","passed","Sat Feb 14 00:58:47 UTC 2026","","isEmptyParam","",""
"Test cases for TestManagementResource_CreateOIDCProvider","1","TestManagementResource_CreateOIDCProvider","","Sat Feb 14 00:55:15 UTC 2026","passed","Sat Feb 14 00:55:15 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_CreateOIDCProvider","TestManagementResource_CreateOIDCProvider"
"Test cases for TestValidateTOTPSecret","0","TestValidateTOTPSecret","","Sat Feb 14 00:54:45 UTC 2026","passed","Sat Feb 14 00:54:45 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/auth/TestValidateTOTPSecret","TestValidateTOTPSecret"
"Test cases for TestSetValuesFromEnv","3","TestSetValuesFromEnv","","Sat Feb 14 00:54:46 UTC 2026","passed","Sat Feb 14 00:54:46 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/config/TestSetValuesFromEnv","TestSetValuesFromEnv"
"Test cases for TestMaybeSubmitRelationshipUpdate","3","TestMaybeSubmitRelationshipUpdate","","Sat Feb 14 00:54:53 UTC 2026","passed","Sat Feb 14 00:54:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/TestMaybeSubmitRelationshipUpdate","TestMaybeSubmitRelationshipUpdate"
"Test cases for TestSIDSuffix_PrependPrefix","0","TestSIDSuffix_PrependPrefix","","Sat Feb 14 00:54:57 UTC 2026","passed","Sat Feb 14 00:54:57 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestSIDSuffix_PrependPrefix","TestSIDSuffix_PrependPrefix"
"","130","returns a nodes array","useEdgeInfoItems","Sat Feb 14 00:58:34 UTC 2026","passed","Sat Feb 14 00:58:34 UTC 2026","","","",""
