"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","13","displays CaretDownOutline icon when the sortOrder is undefined","ColumnHeaders","Fri Mar 13 18:58:12 UTC 2026","passed","Fri Mar 13 18:58:12 UTC 2026","","SortableHeader","",""
"Test cases for Test_filterNodesToSearchResult","0","Test_filterNodesToSearchResult","","Fri Mar 13 18:55:21 UTC 2026","passed","Fri Mar 13 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/Test_filterNodesToSearchResult","Test_filterNodesToSearchResult"
"","315","should render with the correct content","ConfirmUpdateQueryDialog","Fri Mar 13 18:59:58 UTC 2026","passed","Fri Mar 13 18:59:59 UTC 2026","","","",""
"","0","returns all environments when both ""yes"" and ""no"" filters are active","filterAndSearchEnvironments","Fri Mar 13 18:56:07 UTC 2026","passed","Fri Mar 13 18:56:07 UTC 2026","","collected filters","",""
"","1","handles unix time values by converting them to our standard date display format","Formatting number properties","Fri Mar 13 18:56:56 UTC 2026","passed","Fri Mar 13 18:56:56 UTC 2026","","","",""
"Test cases for TestDefineSID","0","TestDefineSID","","Fri Mar 13 18:55:38 UTC 2026","passed","Fri Mar 13 18:55:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestDefineSID","TestDefineSID"
"","1","returns undefined if graphData is undefined","normalizeGraphDataForSigma","Fri Mar 13 19:01:27 UTC 2026","passed","Fri Mar 13 19:01:27 UTC 2026","","","",""
"","179","should display ""Disable Multi-Factor Authentication?"" title","Enable2FADialog","Fri Mar 13 18:59:01 UTC 2026","passed","Fri Mar 13 18:59:01 UTC 2026","","","",""
"","63","indicates the code container is scrollable when the code is unwrapped","CodeController","Fri Mar 13 19:00:05 UTC 2026","passed","Fri Mar 13 19:00:05 UTC 2026","","","",""
"Test cases for TestRequireAllEnvironmentAccessMiddleware","0","TestRequireAllEnvironmentAccessMiddleware","","Fri Mar 13 18:55:03 UTC 2026","passed","Fri Mar 13 18:55:03 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequireAllEnvironmentAccessMiddleware","TestRequireAllEnvironmentAccessMiddleware"
"Test cases for TestManagementResource_ListRoles_DBError","0","TestManagementResource_ListRoles_DBError","","Fri Mar 13 18:55:16 UTC 2026","passed","Fri Mar 13 18:55:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListRoles_DBError","TestManagementResource_ListRoles_DBError"
"Test cases for TestGetLatestQueryParameter_LatestMalformed","0","TestGetLatestQueryParameter_LatestMalformed","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestGetLatestQueryParameter_LatestMalformed","TestGetLatestQueryParameter_LatestMalformed"
"","0","combines platform and risk filters","filterAndSearchEnvironments","Fri Mar 13 18:56:07 UTC 2026","passed","Fri Mar 13 18:56:07 UTC 2026","","combined filters","",""
"Test cases for TestBuildErrorResponseDefault","0","TestBuildErrorResponseDefault","","Fri Mar 13 18:55:02 UTC 2026","passed","Fri Mar 13 18:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestBuildErrorResponseDefault","TestBuildErrorResponseDefault"
"Test cases for TestResources_GetEdgeComposition","138","TestResources_GetEdgeComposition","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeComposition","TestResources_GetEdgeComposition"
"Test cases for TestPredefinedSIDSuffixes","0","TestPredefinedSIDSuffixes","","Fri Mar 13 18:55:38 UTC 2026","passed","Fri Mar 13 18:55:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestPredefinedSIDSuffixes","TestPredefinedSIDSuffixes"
"Test cases for TestManagementResource_UpdateUser_IDMalformed","801","TestManagementResource_UpdateUser_IDMalformed","","Fri Mar 13 18:55:21 UTC 2026","passed","Fri Mar 13 18:55:22 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_IDMalformed","TestManagementResource_UpdateUser_IDMalformed"
"","791","clicking checkbox will remove error if present","DatabaseManagement","Fri Mar 13 19:00:59 UTC 2026","passed","Fri Mar 13 19:00:59 UTC 2026","","","",""
"Test cases for TestResources_GetAssetGroup","0","TestResources_GetAssetGroup","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroup","TestResources_GetAssetGroup"
"","900","shows tooltip text on hover","ColumnHeaders","Fri Mar 13 18:58:13 UTC 2026","passed","Fri Mar 13 18:58:14 UTC 2026","","SortableHeader with Tooltip","",""
"","251","disables checkboxes while loading","SourceKindsCheckboxes","Fri Mar 13 18:57:39 UTC 2026","passed","Fri Mar 13 18:57:39 UTC 2026","","","",""
"Test cases for TestResources_PreviewSelectors","4","TestResources_PreviewSelectors","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_PreviewSelectors","TestResources_PreviewSelectors"
"Test cases for TestManagementResource_UpdateSAMLProviderRequest","14","TestManagementResource_UpdateSAMLProviderRequest","","Fri Mar 13 18:55:43 UTC 2026","passed","Fri Mar 13 18:55:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateSAMLProviderRequest","TestManagementResource_UpdateSAMLProviderRequest"
"","93","copys children value to clipboard after clicking the copy btn","CodeController","Fri Mar 13 19:00:05 UTC 2026","passed","Fri Mar 13 19:00:05 UTC 2026","","","",""
"","336","displays expected results when searching by label","SearchCurrentNodes","Fri Mar 13 18:58:30 UTC 2026","passed","Fri Mar 13 18:58:30 UTC 2026","","","",""
"Test cases for TestOpenGraphSchemaService_DeleteExtension","2","TestOpenGraphSchemaService_DeleteExtension","","Fri Mar 13 18:55:23 UTC 2026","passed","Fri Mar 13 18:55:23 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"Test cases for TestDurationValidator","0","TestDurationValidator","","Fri Mar 13 18:55:36 UTC 2026","passed","Fri Mar 13 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/utils/validation/TestDurationValidator","TestDurationValidator"
"","60","populates the node search field when the 'primarySearch' query param is set","useNodeSearch","Fri Mar 13 18:59:26 UTC 2026","passed","Fri Mar 13 18:59:26 UTC 2026","","","",""
"","392","renders an edit form for the selected asset group when a user has graph write permissions","GroupManagement","Fri Mar 13 19:01:09 UTC 2026","passed","Fri Mar 13 19:01:09 UTC 2026","","","",""
"","486","shows error notification when deletion fails","ActiveExtensionsCard","Fri Mar 13 18:56:17 UTC 2026","passed","Fri Mar 13 18:56:17 UTC 2026","","","",""
"","977","dark mode should persist between logging in and out","redux store","Fri Mar 13 19:01:25 UTC 2026","passed","Fri Mar 13 19:01:26 UTC 2026","","","",""
"Test cases for TestResources_ListAuditLogs","1","TestResources_ListAuditLogs","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs","TestResources_ListAuditLogs"
"","198","displays a polite message when there are no user updatable features available","EarlyAccessFeatures","Fri Mar 13 19:01:11 UTC 2026","passed","Fri Mar 13 19:01:11 UTC 2026","","","",""
"","19","does not include OpenGraph edges when the associated feature flag is disabled","useEdgeCategories","Fri Mar 13 18:57:05 UTC 2026","passed","Fri Mar 13 18:57:05 UTC 2026","","","",""
"Test cases for TestManagementResource_ServeSigningCertificate","9","TestManagementResource_ServeSigningCertificate","","Fri Mar 13 18:55:43 UTC 2026","passed","Fri Mar 13 18:55:43 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ServeSigningCertificate","TestManagementResource_ServeSigningCertificate"
"","211","toggles parent from all to none","SourceKindsCheckboxes","Fri Mar 13 18:57:40 UTC 2026","passed","Fri Mar 13 18:57:40 UTC 2026","","","",""
"","341","should render saml info provider","SSOProviderTable","Fri Mar 13 18:58:51 UTC 2026","passed","Fri Mar 13 18:58:51 UTC 2026","","","",""
"","714","renders the Platforms dropdown and handles click event","QuerySearchFilter","Fri Mar 13 18:58:29 UTC 2026","passed","Fri Mar 13 18:58:30 UTC 2026","","","",""
"Test cases for Test_GetApplicationConfigurations","1","Test_GetApplicationConfigurations","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_GetApplicationConfigurations","Test_GetApplicationConfigurations"
"Test cases for TestQueries_GetRequestedType","0","TestQueries_GetRequestedType","","Fri Mar 13 18:55:21 UTC 2026","passed","Fri Mar 13 18:55:21 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestQueries_GetRequestedType","TestQueries_GetRequestedType"
"","774","app does not crash if ""token"" cookie exists and ""persistedState"" localstorage key does not exist","redux store","Fri Mar 13 19:01:26 UTC 2026","passed","Fri Mar 13 19:01:27 UTC 2026","","","",""
"","3","returns {enabled: false} if there is not a match on the switch statement","useExploreGraph","Fri Mar 13 18:57:43 UTC 2026","passed","Fri Mar 13 18:57:43 UTC 2026","","exploreGraphQueryFactory","",""
"Test cases for TestResources_UpdateAssetGroupSelectors_PayloadError","0","TestResources_UpdateAssetGroupSelectors_PayloadError","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateAssetGroupSelectors_PayloadError","TestResources_UpdateAssetGroupSelectors_PayloadError"
"Test cases for TestResources_ListADGroupSessions","0","TestResources_ListADGroupSessions","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADGroupSessions","TestResources_ListADGroupSessions"
"","62","includes all traversable OpenGraph edges in their own category when they are available via the API","useEdgeCategories","Fri Mar 13 18:57:04 UTC 2026","passed","Fri Mar 13 18:57:04 UTC 2026","","","",""
"Test cases for TestResources_ListADComputerAdmins","2","TestResources_ListADComputerAdmins","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListADComputerAdmins","TestResources_ListADComputerAdmins"
"Test cases for TestManagementResource_ListUsers_SortingError","0","TestManagementResource_ListUsers_SortingError","","Fri Mar 13 18:55:16 UTC 2026","passed","Fri Mar 13 18:55:16 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListUsers_SortingError","TestManagementResource_ListUsers_SortingError"
"","234","shows an error state","AssetGroupMenuItem","Fri Mar 13 18:56:53 UTC 2026","passed","Fri Mar 13 18:56:54 UTC 2026","","","",""
"","388","calls handleFilterChange when a node type is selected","AssetGroupEdit","Fri Mar 13 18:57:00 UTC 2026","passed","Fri Mar 13 18:57:00 UTC 2026","","Node Type dropdown filter","",""
"","42","should redirect to nested /file-ingest route if user navigates to an invalid route","Administration","Fri Mar 13 19:01:19 UTC 2026","passed","Fri Mar 13 19:01:19 UTC 2026","","","",""
"Test cases for TestMarshalInt64","0","TestMarshalInt64","","Fri Mar 13 18:55:17 UTC 2026","passed","Fri Mar 13 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalInt64","TestMarshalInt64"
"","10","keeps callbacks stable across renders","useObjectState","Fri Mar 13 18:59:37 UTC 2026","passed","Fri Mar 13 18:59:37 UTC 2026","","","",""
"Test cases for TestManagementResource_UpdateUser_LookupActiveSessionsError","729","TestManagementResource_UpdateUser_LookupActiveSessionsError","","Fri Mar 13 18:55:26 UTC 2026","passed","Fri Mar 13 18:55:26 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_UpdateUser_LookupActiveSessionsError","TestManagementResource_UpdateUser_LookupActiveSessionsError"
"","440","should not call onSave when Save button is clicked and form input is invalid","UpdateUserDialog","Fri Mar 13 18:56:26 UTC 2026","passed","Fri Mar 13 18:56:26 UTC 2026","","","",""
"","10","uses the discardQueryParams prop to discard all query params on the redirect","AppNavigate","Fri Mar 13 18:59:07 UTC 2026","passed","Fri Mar 13 18:59:07 UTC 2026","","","",""
"","166","displays appropriate text when there are no matches for search term","SearchCurrentNodes","Fri Mar 13 18:58:29 UTC 2026","passed","Fri Mar 13 18:58:30 UTC 2026","","","",""
"","252","shows Popper when isCurrentSearchOpen is true","GraphControls","Fri Mar 13 18:56:35 UTC 2026","passed","Fri Mar 13 18:56:36 UTC 2026","","Searching current results","",""
"Test cases for TestResources_GetBaseEntityInfo","241","TestResources_GetBaseEntityInfo","","Fri Mar 13 18:55:11 UTC 2026","passed","Fri Mar 13 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetBaseEntityInfo","TestResources_GetBaseEntityInfo"
"","6","returns the remaining amount of zones available for creation","useTagLimits","Fri Mar 13 18:56:21 UTC 2026","passed","Fri Mar 13 18:56:21 UTC 2026","","","",""
"","11","renders disabled prop when flag is not enabled","FeatureFlag","Fri Mar 13 18:59:14 UTC 2026","passed","Fri Mar 13 18:59:14 UTC 2026","","","",""
"Test cases for TestMarshalString","0","TestMarshalString","","Fri Mar 13 18:55:17 UTC 2026","passed","Fri Mar 13 18:55:17 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestMarshalString","TestMarshalString"
"Test cases for TestParseVersion","0","TestParseVersion","","Fri Mar 13 18:55:36 UTC 2026","passed","Fri Mar 13 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/version/TestParseVersion","TestParseVersion"
"","140","should display a ""Reset Password"" button","UserProfile","Fri Mar 13 18:57:11 UTC 2026","passed","Fri Mar 13 18:57:11 UTC 2026","","","",""
"","83","fetches new information when a different databaseId is passed","useFetchEntityInfo","Fri Mar 13 18:57:59 UTC 2026","passed","Fri Mar 13 18:57:59 UTC 2026","","","",""
"","138","should fire Confirm once with true","ConfirmationDialog","Fri Mar 13 19:00:09 UTC 2026","passed","Fri Mar 13 19:00:09 UTC 2026","","","",""
