"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1431","should render","EntityInfoHeader","Thu Apr 09 18:59:07 UTC 2026","passed","Thu Apr 09 18:59:08 UTC 2026","","","",""
"","0","should handle an entity that has an empty name property","Evaluating the entity display name from a given entity","Thu Apr 09 18:57:14 UTC 2026","passed","Thu Apr 09 18:57:14 UTC 2026","","","",""
"","15","should render when search string is not found in the text","HighlightedText","Thu Apr 09 19:00:02 UTC 2026","passed","Thu Apr 09 19:00:02 UTC 2026","","","",""
"Test cases for TestResources_StartIngestJob","144","TestResources_StartIngestJob","","Thu Apr 09 18:55:09 UTC 2026","passed","Thu Apr 09 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_StartIngestJob","TestResources_StartIngestJob"
"","10","uses the discardQueryParams prop to discard all query params on the redirect","AppNavigate","Thu Apr 09 18:59:32 UTC 2026","passed","Thu Apr 09 18:59:32 UTC 2026","","","",""
"","2888","Kebab menu click causes the callback function to be called with the correct parameters","ExploreTable","Thu Apr 09 18:56:09 UTC 2026","passed","Thu Apr 09 18:56:12 UTC 2026","","","",""
"Test cases for Test_AuthMiddleware","0","Test_AuthMiddleware","","Thu Apr 09 18:54:59 UTC 2026","passed","Thu Apr 09 18:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/Test_AuthMiddleware","Test_AuthMiddleware"
"","1664","should call the setCypherQuery handler when the value in the editor changes","CypherSearch","Thu Apr 09 18:58:20 UTC 2026","passed","Thu Apr 09 18:58:22 UTC 2026","","","",""
"Test cases for TestResources_CreateAssetGroupTagSelector","3","TestResources_CreateAssetGroupTagSelector","","Thu Apr 09 18:55:09 UTC 2026","passed","Thu Apr 09 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateAssetGroupTagSelector","TestResources_CreateAssetGroupTagSelector"
"","1100","should call onSubmit with password when reset password button clicked","PasswordResetForm","Thu Apr 09 18:58:17 UTC 2026","passed","Thu Apr 09 18:58:18 UTC 2026","","","",""
"Test cases for TestResources_ListAssetGroups","2","TestResources_ListAssetGroups","","Thu Apr 09 18:55:09 UTC 2026","passed","Thu Apr 09 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAssetGroups","TestResources_ListAssetGroups"
"Test cases for TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin","0","TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin","","Thu Apr 09 18:55:09 UTC 2026","passed","Thu Apr 09 18:55:09 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin","TestResources_DeleteSavedQuery_PublicQueryAndUserIsAdmin"
"Test cases for TestNewAuditLog_Error","0","TestNewAuditLog_Error","","Thu Apr 09 18:55:13 UTC 2026","passed","Thu Apr 09 18:55:13 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestNewAuditLog_Error","TestNewAuditLog_Error"
