"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","537","clears applied filters when clicking the Clear button","Privilege Zones History Filter Dialog","Wed Mar 25 00:57:57 UTC 2026","passed","Wed Mar 25 00:57:57 UTC 2026","","","",""
"","1636","""Columns"" button allows user to edit column settings","ExploreTable","Wed Mar 25 00:55:52 UTC 2026","passed","Wed Mar 25 00:55:54 UTC 2026","","","",""
"Test cases for TestManagementResource_GetUser","12590","TestManagementResource_GetUser","","Wed Mar 25 00:55:25 UTC 2026","passed","Wed Mar 25 00:55:38 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_GetUser","TestManagementResource_GetUser"
"","1875","should clear out the SSO Provider id from submission data when the authentication method is changed","CreateUserDialog","Wed Mar 25 00:56:31 UTC 2026","passed","Wed Mar 25 00:56:33 UTC 2026","","","",""
"Test cases for TestDatabase_NullUUID","0","TestDatabase_NullUUID","","Wed Mar 25 00:55:06 UTC 2026","passed","Wed Mar 25 00:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/TestDatabase_NullUUID","TestDatabase_NullUUID"
"","42","should display a message to select an object","EntityInfoPanel","Wed Mar 25 00:59:37 UTC 2026","passed","Wed Mar 25 00:59:37 UTC 2026","","","",""
"","14","renders an error fallback when flag is not found","FeatureFlag","Wed Mar 25 00:59:25 UTC 2026","passed","Wed Mar 25 00:59:25 UTC 2026","","","",""
"","11","renders Owned text by default when no Label Selector is available and on a Label page","TagSelector","Wed Mar 25 00:58:47 UTC 2026","passed","Wed Mar 25 00:58:47 UTC 2026","","","",""
"","204","handles close event","ImportQueryDialog","Wed Mar 25 01:00:23 UTC 2026","passed","Wed Mar 25 01:00:23 UTC 2026","","","",""
"","858","renders group and tenant dropdown selectors","GroupManagement","Wed Mar 25 01:01:18 UTC 2026","passed","Wed Mar 25 01:01:18 UTC 2026","","","",""
"","67","calls setSelected with correct data on click","NoteCell component","Wed Mar 25 00:59:12 UTC 2026","passed","Wed Mar 25 00:59:12 UTC 2026","","","",""
"Test cases for FuzzFoldlLazy","0","FuzzFoldlLazy","","Wed Mar 25 00:55:20 UTC 2026","passed","Wed Mar 25 00:55:20 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/slicesext/FuzzFoldlLazy","FuzzFoldlLazy"
"","164","renders details for a selected zone","DynamicDetails","Wed Mar 25 00:57:29 UTC 2026","passed","Wed Mar 25 00:57:29 UTC 2026","","","",""
"","605","should sort by type","SSOProviderTable","Wed Mar 25 00:59:08 UTC 2026","passed","Wed Mar 25 00:59:08 UTC 2026","","","",""
"","400","on clicking switch shows modal and when clicking cancel closes it and switch stays disabled","CitrixRDPConfiguration","Wed Mar 25 00:57:09 UTC 2026","passed","Wed Mar 25 00:57:09 UTC 2026","","Click on switch to enable","",""
"Test cases for TestWriteAndValidateZip","0","TestWriteAndValidateZip","","Wed Mar 25 00:55:11 UTC 2026","passed","Wed Mar 25 00:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/upload/TestWriteAndValidateZip","TestWriteAndValidateZip"
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","Wed Mar 25 00:55:06 UTC 2026","passed","Wed Mar 25 00:55:06 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"","44","should display an error message if data does not return from the API","Context Selector Error","Wed Mar 25 00:57:25 UTC 2026","passed","Wed Mar 25 00:57:25 UTC 2026","","","",""
"","523","does not display must be new password error messages when current password is not required","PasswordDialog","Wed Mar 25 00:56:27 UTC 2026","passed","Wed Mar 25 00:56:27 UTC 2026","","","",""
