"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","203","renders a graph view","GraphView","Thu Jul 23 19:02:12 UTC 2026","passed","Thu Jul 23 19:02:12 UTC 2026","","","",""
"Test cases for TestBoolValueOrZero","0","TestBoolValueOrZero","","Thu Jul 23 18:54:48 UTC 2026","passed","Thu Jul 23 18:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolValueOrZero","TestBoolValueOrZero"
"","118","calls onSort when clicked","ColumnHeaders","Thu Jul 23 18:59:16 UTC 2026","passed","Thu Jul 23 18:59:16 UTC 2026","","SortableHeader","",""
"Test cases for TestParseLimitQueryParameter","0","TestParseLimitQueryParameter","","Thu Jul 23 18:54:47 UTC 2026","passed","Thu Jul 23 18:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestParseLimitQueryParameter","TestParseLimitQueryParameter"
"","96","prevents a user from proceeding if the file is not valid","File Upload","Thu Jul 23 18:58:40 UTC 2026","passed","Thu Jul 23 18:58:40 UTC 2026","","","",""
"","28","the queries in the list only include nodes and edges that are defined in our schema","common search list","Thu Jul 23 19:01:18 UTC 2026","passed","Thu Jul 23 19:01:18 UTC 2026","","","",""
"","64","applies accent styling to headers when accent is true","<DetailsAccordion />","Thu Jul 23 18:58:17 UTC 2026","passed","Thu Jul 23 18:58:17 UTC 2026","","","",""
"Test cases for TestResources_UpdateSavedQuery_NotAUserAuth","0","TestResources_UpdateSavedQuery_NotAUserAuth","","Thu Jul 23 18:54:47 UTC 2026","passed","Thu Jul 23 18:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_NotAUserAuth","TestResources_UpdateSavedQuery_NotAUserAuth"
"","3502","The password reset dialog is opened when switching a user from SAML based authentication to username/password based authentication","Users","Thu Jul 23 18:57:52 UTC 2026","passed","Thu Jul 23 18:57:55 UTC 2026","","","",""
"","1350","handles copying the name","CopyMenuItem","Thu Jul 23 19:01:29 UTC 2026","passed","Thu Jul 23 19:01:30 UTC 2026","","","",""
"","69","excludes API edges that are associated with one of our built-in schema types","useEdgeCategories","Thu Jul 23 18:58:34 UTC 2026","passed","Thu Jul 23 18:58:34 UTC 2026","","","",""
"TestIsValidateGooseTimeStamp to validate different cases of this prefix requirement","1","TestIsValidateGooseTimeStamp","","Thu Jul 23 18:54:48 UTC 2026","passed","Thu Jul 23 18:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/migration/TestIsValidateGooseTimeStamp","TestIsValidateGooseTimeStamp"
"","62","should on clicking remove call clearSelectedItem","EdgeInfoHeader","Thu Jul 23 19:00:14 UTC 2026","passed","Thu Jul 23 19:00:14 UTC 2026","","","",""
"Test cases for TestResources_CreateSavedQuery_DuplicateName","0","TestResources_CreateSavedQuery_DuplicateName","","Thu Jul 23 18:54:47 UTC 2026","passed","Thu Jul 23 18:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_DuplicateName","TestResources_CreateSavedQuery_DuplicateName"
"","0","returns false for arrays with different object references","areArraysSimilar","Thu Jul 23 19:01:19 UTC 2026","passed","Thu Jul 23 19:01:19 UTC 2026","","","",""
"Test cases for TestConvertAzureManagementGroupContributorToRels","0","TestConvertAzureManagementGroupContributorToRels","","Thu Jul 23 18:54:50 UTC 2026","passed","Thu Jul 23 18:54:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertAzureManagementGroupContributorToRels","TestConvertAzureManagementGroupContributorToRels"
"Test cases for TestResources_UpdateSavedQuery_UpdateFailed","0","TestResources_UpdateSavedQuery_UpdateFailed","","Thu Jul 23 18:54:47 UTC 2026","passed","Thu Jul 23 18:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_UpdateFailed","TestResources_UpdateSavedQuery_UpdateFailed"
"","0","shows some collection methods for the given job","toCollected","Thu Jul 23 19:01:16 UTC 2026","passed","Thu Jul 23 19:01:16 UTC 2026","","","",""
"Test cases for TestManagementResource_DeleteUser_Success","0","TestManagementResource_DeleteUser_Success","","Thu Jul 23 18:54:48 UTC 2026","passed","Thu Jul 23 18:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteUser_Success","TestManagementResource_DeleteUser_Success"
"","92","displays the value thats passed via children","CodeController","Thu Jul 23 19:01:25 UTC 2026","passed","Thu Jul 23 19:01:25 UTC 2026","","","",""
"Test cases for TestConvertDomainToNode_InheritanceHashes","0","TestConvertDomainToNode_InheritanceHashes","","Thu Jul 23 18:54:50 UTC 2026","passed","Thu Jul 23 18:54:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/ein/TestConvertDomainToNode_InheritanceHashes","TestConvertDomainToNode_InheritanceHashes"
"","0","should handle an entity that has no name property","Evaluating the entity display name from a given entity","Thu Jul 23 18:58:16 UTC 2026","passed","Thu Jul 23 18:58:16 UTC 2026","","","",""
"Test cases for TestBoolIsZero","0","TestBoolIsZero","","Thu Jul 23 18:54:48 UTC 2026","passed","Thu Jul 23 18:54:48 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestBoolIsZero","TestBoolIsZero"
"","382","when an `inputValue` is provided it eventually displays a list of search results","ExploreSearchCombobox","Thu Jul 23 18:58:25 UTC 2026","passed","Thu Jul 23 18:58:25 UTC 2026","","","",""
"TestRewriteLegacyNameMatchIngestibleEndpoint_CasingGatedByUseRawObjectIDs verifies that theimplicit legacy match_by ""name"" rewrite uses a case-sensitive operator (OperatorEquals) whenuseRawObjectIDs is true, and a case-insensitive operator (OperatorEqualsIgnoreCase) when false.","0","TestRewriteLegacyNameMatchIngestibleEndpoint_CasingGatedByUseRawObjectIDs","","Thu Jul 23 18:54:49 UTC 2026","passed","Thu Jul 23 18:54:49 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestRewriteLegacyNameMatchIngestibleEndpoint_CasingGatedByUseRawObjectIDs","TestRewriteLegacyNameMatchIngestibleEndpoint_CasingGatedByUseRawObjectIDs"
"","8","adds expected text alignment class depending on the textAlign prop","ColumnHeaders","Thu Jul 23 18:59:16 UTC 2026","passed","Thu Jul 23 18:59:16 UTC 2026","","BaseColumnHeader","",""
"Test cases for TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase","0","TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase","","Thu Jul 23 18:54:47 UTC 2026","passed","Thu Jul 23 18:54:47 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase","TestResources_DeleteSavedQuery_RecordNotFound_EdgeCase"
"","91","renders a filter button","FileIngestFilterDialog","Thu Jul 23 18:57:56 UTC 2026","passed","Thu Jul 23 18:57:56 UTC 2026","","","",""
"","0","should exclude operations within a tag when only the path matches but not all paths","opsFilter","Thu Jul 23 19:00:38 UTC 2026","passed","Thu Jul 23 19:00:38 UTC 2026","","","",""
"","112","upon selecting a source node, updates the URL with a searchType of 'node' and primarySearch of the node's objectid","useNodeSearch","Thu Jul 23 19:00:41 UTC 2026","passed","Thu Jul 23 19:00:41 UTC 2026","","","",""
