"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","123","renders a single item when items is an object","<DetailsAccordion />","Sat Apr 04 00:56:59 UTC 2026","passed","Sat Apr 04 00:56:59 UTC 2026","","","",""
"Test cases for TestIntEqual","0","TestIntEqual","","Sat Apr 04 00:55:02 UTC 2026","passed","Sat Apr 04 00:55:02 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestIntEqual","TestIntEqual"
"","1416","should disable save button while input is empty","SaveQueryDialog","Sat Apr 04 00:56:01 UTC 2026","passed","Sat Apr 04 00:56:03 UTC 2026","","","",""
"","2","filters by collected=true when ""yes"" filter is active","filterAndSearchEnvironments","Sat Apr 04 00:56:14 UTC 2026","passed","Sat Apr 04 00:56:14 UTC 2026","","collected filters","",""
"","129","shows ""Expired"" in red when the expiration date has already passed","UserTokenManagementDialog - API Expiration Date column","Sat Apr 04 00:57:05 UTC 2026","passed","Sat Apr 04 00:57:05 UTC 2026","","","",""
"","1","filters by multiple risk levels","filterAndSearchEnvironments","Sat Apr 04 00:56:14 UTC 2026","passed","Sat Apr 04 00:56:14 UTC 2026","","risk filters","",""
"","82","shows the direct object empty and expanded object list empty, when no results in both","Seed Selection Results","Sat Apr 04 00:56:55 UTC 2026","passed","Sat Apr 04 00:56:55 UTC 2026","","","",""
"","800","should render a create user form","CreateUserDialog","Sat Apr 04 00:56:32 UTC 2026","passed","Sat Apr 04 00:56:33 UTC 2026","","","",""
"","152","fires onSelect prop when a result is clicked","SearchCurrentNodes","Sat Apr 04 00:58:48 UTC 2026","passed","Sat Apr 04 00:58:48 UTC 2026","","","",""
"","111","returns Tag Object counts when there is a Tag selected but no Rule selected (ruleId is undefined from path params)","useObjectCounts","Sat Apr 04 01:00:16 UTC 2026","passed","Sat Apr 04 01:00:16 UTC 2026","","","",""
"","281","should not display generate/revoke api tokens button","Api Keys","Sat Apr 04 00:59:16 UTC 2026","passed","Sat Apr 04 00:59:16 UTC 2026","","","",""
"","3","dispatches a storage event when a value is set","useLocalStorage","Sat Apr 04 00:57:41 UTC 2026","passed","Sat Apr 04 00:57:41 UTC 2026","","storage event synchronisation","",""
"Test cases for TestRequestWaitDuration_Negative","0","TestRequestWaitDuration_Negative","","Sat Apr 04 00:54:50 UTC 2026","passed","Sat Apr 04 00:54:50 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/middleware/TestRequestWaitDuration_Negative","TestRequestWaitDuration_Negative"
"","3","returns the node_keys from the graphData with duplicate keys removed and known keys added","getExploreTableData","Sat Apr 04 00:58:37 UTC 2026","passed","Sat Apr 04 00:58:37 UTC 2026","","","",""
"","170","will request feature-flags when the user is fully authenticated","app","Sat Apr 04 01:01:41 UTC 2026","passed","Sat Apr 04 01:01:41 UTC 2026","","<Inner />","",""
"","23","returns Rule Object counts when there is a Tag and a Rule selected (tagId and ruleId are in path params)","useObjectCounts","Sat Apr 04 01:00:16 UTC 2026","passed","Sat Apr 04 01:00:16 UTC 2026","","","",""
"Test cases for TestResources_GetEdgeACLInheritancePath","98","TestResources_GetEdgeACLInheritancePath","","Sat Apr 04 00:54:58 UTC 2026","passed","Sat Apr 04 00:54:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetEdgeACLInheritancePath","TestResources_GetEdgeACLInheritancePath"
"Test cases for TestResolver_StartDone","10","TestResolver_StartDone","","Sat Apr 04 00:55:05 UTC 2026","passed","Sat Apr 04 00:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestResolver_StartDone","TestResolver_StartDone"
"","253","sets a secondary=id and searchType=pathfinding when primary is truethy","ContextMenu","Sat Apr 04 00:56:57 UTC 2026","passed","Sat Apr 04 00:56:58 UTC 2026","","","",""
"","98","renders a button when actor is not BloodHoundString and note exists","NoteCell component","Sat Apr 04 00:59:22 UTC 2026","passed","Sat Apr 04 00:59:22 UTC 2026","","","",""
"","91","should display the ""Authentication"" header","UserProfile","Sat Apr 04 00:57:31 UTC 2026","passed","Sat Apr 04 00:57:31 UTC 2026","","","",""
"","20","displays a status label","StatusIndicator","Sat Apr 04 01:00:35 UTC 2026","passed","Sat Apr 04 01:00:35 UTC 2026","","","",""
