"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4","returns true if arrays are referentially equal","areArraysSimilar","Mon Apr 27 19:00:49 UTC 2026","passed","Mon Apr 27 19:00:49 UTC 2026","","","",""
"Test cases for TestBHCEStaticHandler","0","TestBHCEStaticHandler","","Mon Apr 27 18:54:58 UTC 2026","passed","Mon Apr 27 18:54:58 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/static/TestBHCEStaticHandler","TestBHCEStaticHandler"
"Test cases for TestResources_CreateSavedQuery_NotAUserAuth","0","TestResources_CreateSavedQuery_NotAUserAuth","","Mon Apr 27 18:55:05 UTC 2026","passed","Mon Apr 27 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_CreateSavedQuery_NotAUserAuth","TestResources_CreateSavedQuery_NotAUserAuth"
"Test cases for TestResources_GetAIACAEntityInfo","206","TestResources_GetAIACAEntityInfo","","Mon Apr 27 18:55:04 UTC 2026","passed","Mon Apr 27 18:55:05 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAIACAEntityInfo","TestResources_GetAIACAEntityInfo"
"","551","renders trigger button and dropdown items","TagToZoneLabel","Mon Apr 27 18:56:15 UTC 2026","passed","Mon Apr 27 18:56:15 UTC 2026","","","",""
"","483","toggles parent from all to none","GraphDataCheckboxes","Mon Apr 27 18:57:03 UTC 2026","passed","Mon Apr 27 18:57:03 UTC 2026","","","",""
"","0","fails for password without uppercase letters","testPassword","Mon Apr 27 19:01:11 UTC 2026","passed","Mon Apr 27 19:01:11 UTC 2026","","","",""
"","592","renders the form for creating a new zone","Tag Form","Mon Apr 27 18:56:04 UTC 2026","passed","Mon Apr 27 18:56:05 UTC 2026","","","",""
"Test cases for TestNewNodeNamePrefix","0","TestNewNodeNamePrefix","","Mon Apr 27 18:55:27 UTC 2026","passed","Mon Apr 27 18:55:27 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/ad/wellknown/TestNewNodeNamePrefix","TestNewNodeNamePrefix"
"","260","opens confirmation dialog when delete button is clicked","ActiveExtensionsCard","Mon Apr 27 18:56:26 UTC 2026","passed","Mon Apr 27 18:56:26 UTC 2026","","","",""
