"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test cases for TestResources_GetAssetGroupMemberCount_Success","0","TestResources_GetAssetGroupMemberCount_Success","","Tue Jul 14 18:55:04 UTC 2026","passed","Tue Jul 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_GetAssetGroupMemberCount_Success","TestResources_GetAssetGroupMemberCount_Success"
"Test cases for TestMatches_FailureAction","0","TestMatches_FailureAction","","Tue Jul 14 18:55:12 UTC 2026","passed","Tue Jul 14 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestMatches_FailureAction","TestMatches_FailureAction"
"Test cases for TestHandlers_IsEnabled","0","TestHandlers_IsEnabled","","Tue Jul 14 18:56:01 UTC 2026","passed","Tue Jul 14 18:56:01 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/featureflags/internal/handlers/TestHandlers_IsEnabled","TestHandlers_IsEnabled"
"Test cases for TestUnmarshalFloat","0","TestUnmarshalFloat","","Tue Jul 14 18:55:11 UTC 2026","passed","Tue Jul 14 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalFloat","TestUnmarshalFloat"
"Test cases for TestMoveFileBetweenServices","3","TestMoveFileBetweenServices","","Tue Jul 14 18:55:56 UTC 2026","passed","Tue Jul 14 18:55:56 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/storage/TestMoveFileBetweenServices","TestMoveFileBetweenServices"
"Test cases for TestResources_ListUsersMinimal","25","TestResources_ListUsersMinimal","","Tue Jul 14 18:55:53 UTC 2026","passed","Tue Jul 14 18:55:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestResources_ListUsersMinimal","TestResources_ListUsersMinimal"
"","2","determines glyphs with the tier_managent_engine feature flag disabled","getNodeGlyphs","Tue Jul 14 19:02:34 UTC 2026","passed","Tue Jul 14 19:02:34 UTC 2026","","","",""
"","12","should render a Field when the provided value is 0","Field","Tue Jul 14 19:01:02 UTC 2026","passed","Tue Jul 14 19:01:02 UTC 2026","","","",""
"Test cases for TestResources_ListSourceKinds","58","TestResources_ListSourceKinds","","Tue Jul 14 18:55:04 UTC 2026","passed","Tue Jul 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListSourceKinds","TestResources_ListSourceKinds"
"Test cases for TestSavedQueries_ValidFilters","0","TestSavedQueries_ValidFilters","","Tue Jul 14 18:55:12 UTC 2026","passed","Tue Jul 14 18:55:12 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/model/TestSavedQueries_ValidFilters","TestSavedQueries_ValidFilters"
"","6","does not render when selector data is not defined","Delete Selector Button rendering","Tue Jul 14 19:01:17 UTC 2026","passed","Tue Jul 14 19:01:17 UTC 2026","","","",""
"","25","sets autoDisplayTable to false if query returns no results","useExploreTableAutoDisplay","Tue Jul 14 19:00:25 UTC 2026","passed","Tue Jul 14 19:00:25 UTC 2026","","","",""
"","10","removes a notification","AppNotifications","Tue Jul 14 19:00:21 UTC 2026","passed","Tue Jul 14 19:00:21 UTC 2026","","","",""
"Test cases for TestService_GetRequest","1","TestService_GetRequest","","Tue Jul 14 18:55:59 UTC 2026","passed","Tue Jul 14 18:55:59 UTC 2026","","Go Test","github.com/specterops/bloodhound/server/analysis/internal/services/TestService_GetRequest","TestService_GetRequest"
"Test cases for TestManagementResource_DeleteAuthToken","33","TestManagementResource_DeleteAuthToken","","Tue Jul 14 18:55:53 UTC 2026","passed","Tue Jul 14 18:55:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_DeleteAuthToken","TestManagementResource_DeleteAuthToken"
"TestCacheEntryDigester_DigestEndpoint_MatchByProperty tests the sorting and hashinglogic when MatchBy is set to MatchByProperty.","1","TestCacheEntryDigester_DigestEndpoint_MatchByProperty","","Tue Jul 14 18:55:18 UTC 2026","passed","Tue Jul 14 18:55:18 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/graphify/endpoint/TestCacheEntryDigester_DigestEndpoint_MatchByProperty","TestCacheEntryDigester_DigestEndpoint_MatchByProperty"
"","400","on clicking switch shows modal and when clicking cancel closes it and switch stays enabled","CitrixRDPConfiguration","Tue Jul 14 18:58:24 UTC 2026","passed","Tue Jul 14 18:58:25 UTC 2026","","Click on switch to disable","",""
"","28","does not set input text if no value is given","ManagedDatePicker - value","Tue Jul 14 18:59:09 UTC 2026","passed","Tue Jul 14 18:59:09 UTC 2026","","","",""
"Test cases for TestURLJoinPathNoPrefix","0","TestURLJoinPathNoPrefix","","Tue Jul 14 18:54:53 UTC 2026","passed","Tue Jul 14 18:54:53 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/TestURLJoinPathNoPrefix","TestURLJoinPathNoPrefix"
"Test cases for TestResources_ListAuditLogs_OnlyOffset","0","TestResources_ListAuditLogs_OnlyOffset","","Tue Jul 14 18:55:04 UTC 2026","passed","Tue Jul 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_ListAuditLogs_OnlyOffset","TestResources_ListAuditLogs_OnlyOffset"
"","99","button displays ""Enabled"" when flag is enabled","EarlyAccessFeatureToggle","Tue Jul 14 19:02:51 UTC 2026","passed","Tue Jul 14 19:02:51 UTC 2026","","","",""
"Test cases for TestManagementResource_ListPermissions","4","TestManagementResource_ListPermissions","","Tue Jul 14 18:55:10 UTC 2026","passed","Tue Jul 14 18:55:10 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListPermissions","TestManagementResource_ListPermissions"
"Test cases for TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","0","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","","Tue Jul 14 18:55:04 UTC 2026","passed","Tue Jul 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser","TestResources_UpdateSavedQuery_QueryBelongsToAnotherUser"
"","127","does not trigger search for fewer than 3 characters","SearchBar","Tue Jul 14 19:01:28 UTC 2026","passed","Tue Jul 14 19:01:28 UTC 2026","","","",""
"","0","fails for password shorter than 12 characters","testPassword","Tue Jul 14 19:01:40 UTC 2026","passed","Tue Jul 14 19:01:40 UTC 2026","","","",""
"","123","calls handleInitialEnvironment with the highest impactValue as the initial environment","useInitialEnvironment","Tue Jul 14 19:00:28 UTC 2026","passed","Tue Jul 14 19:00:28 UTC 2026","","","",""
"","0","abbreviates thousands, millions, billions, trillions as expected","numberFormatting","Tue Jul 14 18:59:18 UTC 2026","passed","Tue Jul 14 18:59:18 UTC 2026","","","",""
"","99","disables delete button for built-in extensions","ActiveExtensionsCard","Tue Jul 14 18:56:28 UTC 2026","passed","Tue Jul 14 18:56:28 UTC 2026","","","",""
"Test cases for TestAnalysisPipelineString","2","TestAnalysisPipelineString","","Tue Jul 14 18:55:36 UTC 2026","passed","Tue Jul 14 18:55:36 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/analysis/TestAnalysisPipelineString","TestAnalysisPipelineString"
"Test cases for TestOpenGraphSchemaService_DeleteExtension","1","TestOpenGraphSchemaService_DeleteExtension","","Tue Jul 14 18:55:19 UTC 2026","passed","Tue Jul 14 18:55:19 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/services/opengraphschema/TestOpenGraphSchemaService_DeleteExtension","TestOpenGraphSchemaService_DeleteExtension"
"","1","returns query config when searchType is composition and all required params are passed","useExploreGraph","Tue Jul 14 18:57:35 UTC 2026","passed","Tue Jul 14 18:57:35 UTC 2026","composition search queries","exploreGraphQueryFactory","",""
"","186","disables the create user button when the user is auditor role","Users","Tue Jul 14 18:57:45 UTC 2026","passed","Tue Jul 14 18:57:45 UTC 2026","","","",""
"","396","should call ""onSave"" one time","Enable2FADialog","Tue Jul 14 19:00:15 UTC 2026","passed","Tue Jul 14 19:00:15 UTC 2026","user clicks ""Disable Multi-Factor Authentication"" button","user enters valid password","",""
"","674","should call onSubmit with initiation_url of selected SSO provider","LoginViaSSOForm","Tue Jul 14 18:59:56 UTC 2026","passed","Tue Jul 14 18:59:56 UTC 2026","","","",""
"Test cases for TestUnmarshalInt","0","TestUnmarshalInt","","Tue Jul 14 18:55:11 UTC 2026","passed","Tue Jul 14 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalInt","TestUnmarshalInt"
"","74","should hide Environmental Targeted Access Control panel when showEnvironmentAccessControls prop is false","UpdateUserForm","Tue Jul 14 18:56:14 UTC 2026","passed","Tue Jul 14 18:56:14 UTC 2026","","","",""
"Test cases for TestManagementResource_ListAuthTokens_Filtered","0","TestManagementResource_ListAuthTokens_Filtered","","Tue Jul 14 18:55:35 UTC 2026","passed","Tue Jul 14 18:55:35 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/auth/TestManagementResource_ListAuthTokens_Filtered","TestManagementResource_ListAuthTokens_Filtered"
"","1","removes the key when null is passed to the setter","useLocalStorage","Tue Jul 14 18:58:39 UTC 2026","passed","Tue Jul 14 18:58:39 UTC 2026","","setValue","",""
"Test cases for TestGraphQuery_PrepareCypherQuery","89","TestGraphQuery_PrepareCypherQuery","","Tue Jul 14 18:55:14 UTC 2026","passed","Tue Jul 14 18:55:14 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/queries/TestGraphQuery_PrepareCypherQuery","TestGraphQuery_PrepareCypherQuery"
"Test cases for Test_convertGraphExtensionPayloadToGraphExtension","0","Test_convertGraphExtensionPayloadToGraphExtension","","Tue Jul 14 18:55:04 UTC 2026","passed","Tue Jul 14 18:55:04 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/api/v2/Test_convertGraphExtensionPayloadToGraphExtension","Test_convertGraphExtensionPayloadToGraphExtension"
"Test cases for TestUnmarshalTimeText","0","TestUnmarshalTimeText","","Tue Jul 14 18:55:11 UTC 2026","passed","Tue Jul 14 18:55:11 UTC 2026","","Go Test","github.com/specterops/bloodhound/cmd/api/src/database/types/null/TestUnmarshalTimeText","TestUnmarshalTimeText"
"Test cases for TestPagingParseAndValidate_Parsing","0","TestPagingParseAndValidate_Parsing","","Tue Jul 14 18:55:40 UTC 2026","passed","Tue Jul 14 18:55:40 UTC 2026","","Go Test","github.com/specterops/bloodhound/packages/go/params/TestPagingParseAndValidate_Parsing","TestPagingParseAndValidate_Parsing"
"","0","matches all AZ edges","Make sure pathfinding filterable edges match schemagen","Tue Jul 14 19:01:41 UTC 2026","passed","Tue Jul 14 19:01:41 UTC 2026","","","",""
"","124","calls getAssetGroupTags for topTagId","DetailsRoot","Tue Jul 14 19:01:48 UTC 2026","passed","Tue Jul 14 19:01:48 UTC 2026","","","",""
